"idObs","idPot","decimalDay","HourOnDay","E","nobs","min_decimalDay","max_decimalDay","surface","E_mmol_per_m2_s","idGenotype","idWatering","Sowing","Sowing_decimalDay","Measuring_decimalDay","Days_Sowing_to_measuring","meanVPD","E_mmol_per_m2_s_kPa","SWC","Time","Exact_Time_min"
725,"4",85.0625,0.0625,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,3.72916666666667,5370
726,"4",85.0833333333333,0.0833333333,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,3.75,5400
727,"4",85.1041666666667,0.1041666667,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,3.77083333333334,5430
728,"4",85.125,0.125,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,3.79166666666667,5460
729,"4",85.1458333333333,0.1458333333,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,3.8125,5490
730,"4",85.1666666666667,0.1666666667,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,3.83333333333334,5520
731,"4",85.1875,0.1875,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,3.85416666666667,5550
732,"4",85.2083333333333,0.2083333333,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,3.875,5580
733,"4",85.2291666666667,0.2291666667,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,3.89583333333334,5610
734,"4",85.25,0.25,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,3.91666666666667,5640
735,"4",85.2708333333333,0.2708333333,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,3.9375,5670
736,"4",85.2916666666667,0.2916666667,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,3.95833333333334,5700
737,"4",85.3125,0.3125,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,3.97916666666667,5730
738,"4",85.3333333333333,0.3333333333,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,4,5760
739,"4",85.3541666666667,0.3541666667,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,4.02083333333334,5790
740,"4",85.375,0.375,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,4.04166666666667,5820
741,"4",85.3958333333333,0.3958333333,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,4.0625,5850
742,"4",85.4166666666667,0.4166666667,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,4.08333333333334,5880
743,"4",85.4375,0.4375,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,4.10416666666667,5910
744,"4",85.4583333333333,0.4583333333,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,4.125,5940
745,"4",85.4791666666667,0.4791666667,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,4.14583333333334,5970
746,"4",85.5,0.5,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,4.16666666666667,6000
747,"4",85.5208333333333,0.5208333333,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,4.1875,6030
748,"4",85.5416666666667,0.5416666667,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,4.20833333333334,6060
749,"4",85.5625,0.5625,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,4.22916666666667,6090
750,"4",85.5833333333333,0.5833333333,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,4.25,6120
751,"4",85.6041666666667,0.6041666667,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,4.27083333333334,6150
752,"4",85.625,0.625,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,4.29166666666667,6180
753,"5",81.7291666666667,0.7291666667,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,0.395833333333343,570
754,"5",81.75,0.75,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,0.416666666666671,600
755,"5",81.7708333333333,0.7708333333,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,0.4375,630
756,"5",81.7916666666667,0.7916666667,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,0.458333333333343,660
757,"5",81.8125,0.8125,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,0.479166666666671,690
758,"5",81.8333333333333,0.8333333333,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,0.5,720
759,"5",81.8541666666667,0.8541666667,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,0.520833333333343,750
760,"5",81.875,0.875,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,0.541666666666671,780
761,"5",81.8958333333333,0.8958333333,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,0.5625,810
762,"5",81.9166666666667,0.9166666667,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,0.583333333333343,840
763,"5",81.9375,0.9375,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,0.604166666666671,870
764,"5",81.9583333333333,0.9583333333,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,0.625,900
765,"5",81.9791666666667,0.9791666667,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,0.645833333333343,930
766,"5",82,0,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,0.666666666666671,960
767,"5",82.0208333333333,0.0208333333,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,0.6875,990
768,"5",82.0416666666667,0.0416666667,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,0.708333333333343,1020
769,"5",82.0625,0.0625,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,0.729166666666671,1050
770,"5",82.0833333333333,0.0833333333,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,0.75,1080
771,"5",82.1041666666667,0.1041666667,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,0.770833333333343,1110
772,"5",82.125,0.125,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,0.791666666666671,1140
773,"5",82.1458333333333,0.1458333333,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,0.8125,1170
774,"5",82.1666666666667,0.1666666667,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,0.833333333333343,1200
775,"5",82.1875,0.1875,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,0.854166666666671,1230
776,"5",82.2083333333333,0.2083333333,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,0.875,1260
777,"5",82.2291666666667,0.2291666667,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,0.895833333333343,1290
778,"5",82.25,0.25,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,0.916666666666671,1320
779,"5",82.2708333333333,0.2708333333,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,0.9375,1350
780,"5",82.2916666666667,0.2916666667,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,0.958333333333343,1380
781,"5",82.3125,0.3125,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,0.979166666666671,1410
782,"5",82.3333333333333,0.3333333333,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,1,1440
783,"5",82.3541666666667,0.3541666667,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,1.02083333333334,1470
784,"5",82.375,0.375,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,1.04166666666667,1500
785,"5",82.3958333333333,0.3958333333,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,1.0625,1530
786,"5",82.4166666666667,0.4166666667,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,1.08333333333334,1560
787,"5",82.4375,0.4375,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,1.10416666666667,1590
788,"5",82.4583333333333,0.4583333333,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,1.125,1620
789,"5",82.4791666666667,0.4791666667,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,1.14583333333334,1650
790,"5",82.5,0.5,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,1.16666666666667,1680
791,"5",82.5208333333333,0.5208333333,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,1.1875,1710
792,"5",82.5416666666667,0.5416666667,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,1.20833333333334,1740
793,"5",82.5625,0.5625,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,1.22916666666667,1770
794,"5",82.5833333333333,0.5833333333,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,1.25,1800
795,"5",82.6041666666667,0.6041666667,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,1.27083333333334,1830
796,"5",82.625,0.625,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,1.29166666666667,1860
797,"5",82.6458333333333,0.6458333333,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,1.3125,1890
798,"5",82.6666666666667,0.6666666667,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,1.33333333333334,1920
799,"5",82.6875,0.6875,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,1.35416666666667,1950
800,"5",82.7083333333333,0.7083333333,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,1.375,1980
801,"5",82.7291666666667,0.7291666667,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,1.39583333333334,2010
802,"5",82.75,0.75,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,1.41666666666667,2040
803,"5",82.7708333333333,0.7708333333,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,1.4375,2070
804,"5",82.7916666666667,0.7916666667,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,1.45833333333334,2100
805,"5",82.8125,0.8125,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,1.47916666666667,2130
806,"5",82.8333333333333,0.8333333333,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,1.5,2160
807,"5",82.8541666666667,0.8541666667,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,1.52083333333334,2190
808,"5",82.875,0.875,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,1.54166666666667,2220
809,"5",82.8958333333333,0.8958333333,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,1.5625,2250
810,"5",82.9166666666667,0.9166666667,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,1.58333333333334,2280
811,"5",82.9375,0.9375,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,1.60416666666667,2310
812,"5",82.9583333333333,0.9583333333,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,1.625,2340
813,"5",82.9791666666667,0.9791666667,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,1.64583333333334,2370
814,"5",83,NA,NA,NA,NA,NA,NA,NA,"Col-0",NA,NA,NA,NA,NA,NA,NA,NA,1.66666666666667,2400
815,"5",83.0208333333333,NA,NA,NA,NA,NA,NA,NA,"Col-0",NA,NA,NA,NA,NA,NA,NA,NA,1.68750000000001,2430
816,"5",83.0416666666667,NA,NA,NA,NA,NA,NA,NA,"Col-0",NA,NA,NA,NA,NA,NA,NA,NA,1.70833333333334,2460
817,"5",83.0625,NA,NA,NA,NA,NA,NA,NA,"Col-0",NA,NA,NA,NA,NA,NA,NA,NA,1.72916666666667,2490
818,"5",83.0833333333333,NA,NA,NA,NA,NA,NA,NA,"Col-0",NA,NA,NA,NA,NA,NA,NA,NA,1.75000000000001,2520
819,"5",83.1041666666667,NA,NA,NA,NA,NA,NA,NA,"Col-0",NA,NA,NA,NA,NA,NA,NA,NA,1.77083333333334,2550
820,"5",83.125,NA,NA,NA,NA,NA,NA,NA,"Col-0",NA,NA,NA,NA,NA,NA,NA,NA,1.79166666666667,2580
821,"5",83.1458333333333,NA,NA,NA,NA,NA,NA,NA,"Col-0",NA,NA,NA,NA,NA,NA,NA,NA,1.81250000000001,2610
822,"5",83.1666666666667,NA,NA,NA,NA,NA,NA,NA,"Col-0",NA,NA,NA,NA,NA,NA,NA,NA,1.83333333333334,2640
823,"5",83.1875,NA,NA,NA,NA,NA,NA,NA,"Col-0",NA,NA,NA,NA,NA,NA,NA,NA,1.85416666666667,2670
824,"5",83.2083333333333,NA,NA,NA,NA,NA,NA,NA,"Col-0",NA,NA,NA,NA,NA,NA,NA,NA,1.87500000000001,2700
825,"5",83.2291666666667,NA,NA,NA,NA,NA,NA,NA,"Col-0",NA,NA,NA,NA,NA,NA,NA,NA,1.89583333333334,2730
826,"5",83.25,NA,NA,NA,NA,NA,NA,NA,"Col-0",NA,NA,NA,NA,NA,NA,NA,NA,1.91666666666667,2760
827,"5",83.2708333333333,NA,NA,NA,NA,NA,NA,NA,"Col-0",NA,NA,NA,NA,NA,NA,NA,NA,1.93750000000001,2790
828,"5",83.2916666666667,NA,NA,NA,NA,NA,NA,NA,"Col-0",NA,NA,NA,NA,NA,NA,NA,NA,1.95833333333334,2820
829,"5",83.3125,NA,NA,NA,NA,NA,NA,NA,"Col-0",NA,NA,NA,NA,NA,NA,NA,NA,1.97916666666667,2850
830,"5",83.3333333333333,NA,NA,NA,NA,NA,NA,NA,"Col-0",NA,NA,NA,NA,NA,NA,NA,NA,2.00000000000001,2880
831,"5",83.3541666666667,NA,NA,NA,NA,NA,NA,NA,"Col-0",NA,NA,NA,NA,NA,NA,NA,NA,2.02083333333334,2910
832,"5",83.375,NA,NA,NA,NA,NA,NA,NA,"Col-0",NA,NA,NA,NA,NA,NA,NA,NA,2.04166666666667,2940
833,"5",83.3958333333333,NA,NA,NA,NA,NA,NA,NA,"Col-0",NA,NA,NA,NA,NA,NA,NA,NA,2.06250000000001,2970
834,"5",83.4166666666667,NA,NA,NA,NA,NA,NA,NA,"Col-0",NA,NA,NA,NA,NA,NA,NA,NA,2.08333333333334,3000
835,"5",83.4375,NA,NA,NA,NA,NA,NA,NA,"Col-0",NA,NA,NA,NA,NA,NA,NA,NA,2.10416666666667,3030
836,"5",83.4583333333333,NA,NA,NA,NA,NA,NA,NA,"Col-0",NA,NA,NA,NA,NA,NA,NA,NA,2.12500000000001,3060
837,"5",83.4791666666667,NA,NA,NA,NA,NA,NA,NA,"Col-0",NA,NA,NA,NA,NA,NA,NA,NA,2.14583333333334,3090
838,"5",83.5,NA,NA,NA,NA,NA,NA,NA,"Col-0",NA,NA,NA,NA,NA,NA,NA,NA,2.16666666666667,3120
839,"5",83.5208333333333,NA,NA,NA,NA,NA,NA,NA,"Col-0",NA,NA,NA,NA,NA,NA,NA,NA,2.18750000000001,3150
840,"5",83.5416666666667,NA,NA,NA,NA,NA,NA,NA,"Col-0",NA,NA,NA,NA,NA,NA,NA,NA,2.20833333333334,3180
841,"5",83.5625,NA,NA,NA,NA,NA,NA,NA,"Col-0",NA,NA,NA,NA,NA,NA,NA,NA,2.22916666666667,3210
842,"5",83.5833333333333,NA,NA,NA,NA,NA,NA,NA,"Col-0",NA,NA,NA,NA,NA,NA,NA,NA,2.25000000000001,3240
843,"5",83.6041666666667,NA,NA,NA,NA,NA,NA,NA,"Col-0",NA,NA,NA,NA,NA,NA,NA,NA,2.27083333333334,3270
844,"5",83.625,NA,NA,NA,NA,NA,NA,NA,"Col-0",NA,NA,NA,NA,NA,NA,NA,NA,2.29166666666667,3300
845,"5",83.6458333333333,NA,NA,NA,NA,NA,NA,NA,"Col-0",NA,NA,NA,NA,NA,NA,NA,NA,2.31250000000001,3330
846,"5",83.6666666666667,NA,NA,NA,NA,NA,NA,NA,"Col-0",NA,NA,NA,NA,NA,NA,NA,NA,2.33333333333334,3360
847,"5",83.6875,NA,NA,NA,NA,NA,NA,NA,"Col-0",NA,NA,NA,NA,NA,NA,NA,NA,2.35416666666667,3390
848,"5",83.7083333333333,NA,NA,NA,NA,NA,NA,NA,"Col-0",NA,NA,NA,NA,NA,NA,NA,NA,2.37500000000001,3420
849,"5",83.7291666666667,NA,NA,NA,NA,NA,NA,NA,"Col-0",NA,NA,NA,NA,NA,NA,NA,NA,2.39583333333334,3450
850,"5",83.75,NA,NA,NA,NA,NA,NA,NA,"Col-0",NA,NA,NA,NA,NA,NA,NA,NA,2.41666666666667,3480
851,"5",83.7708333333333,NA,NA,NA,NA,NA,NA,NA,"Col-0",NA,NA,NA,NA,NA,NA,NA,NA,2.43750000000001,3510
852,"5",83.7916666666667,NA,NA,NA,NA,NA,NA,NA,"Col-0",NA,NA,NA,NA,NA,NA,NA,NA,2.45833333333334,3540
853,"5",83.8125,NA,NA,NA,NA,NA,NA,NA,"Col-0",NA,NA,NA,NA,NA,NA,NA,NA,2.47916666666667,3570
854,"5",83.8333333333333,NA,NA,NA,NA,NA,NA,NA,"Col-0",NA,NA,NA,NA,NA,NA,NA,NA,2.50000000000001,3600
855,"5",83.8541666666667,NA,NA,NA,NA,NA,NA,NA,"Col-0",NA,NA,NA,NA,NA,NA,NA,NA,2.52083333333334,3630
856,"5",83.875,NA,NA,NA,NA,NA,NA,NA,"Col-0",NA,NA,NA,NA,NA,NA,NA,NA,2.54166666666667,3660
857,"5",83.8958333333333,NA,NA,NA,NA,NA,NA,NA,"Col-0",NA,NA,NA,NA,NA,NA,NA,NA,2.56250000000001,3690
858,"5",83.9166666666667,NA,NA,NA,NA,NA,NA,NA,"Col-0",NA,NA,NA,NA,NA,NA,NA,NA,2.58333333333334,3720
859,"5",83.9375,NA,NA,NA,NA,NA,NA,NA,"Col-0",NA,NA,NA,NA,NA,NA,NA,NA,2.60416666666667,3750
860,"5",83.9583333333333,NA,NA,NA,NA,NA,NA,NA,"Col-0",NA,NA,NA,NA,NA,NA,NA,NA,2.62500000000001,3780
861,"5",83.9791666666667,NA,NA,NA,NA,NA,NA,NA,"Col-0",NA,NA,NA,NA,NA,NA,NA,NA,2.64583333333334,3810
862,"5",84,0,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,2.66666666666667,3840
863,"5",84.0208333333333,0.0208333333,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,2.6875,3870
864,"5",84.0416666666667,0.0416666667,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,2.70833333333334,3900
865,"5",84.0625,0.0625,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,2.72916666666667,3930
866,"5",84.0833333333333,0.0833333333,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,2.75,3960
867,"5",84.1041666666667,0.1041666667,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,2.77083333333334,3990
868,"5",84.125,0.125,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,2.79166666666667,4020
869,"5",84.1458333333333,0.1458333333,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,2.8125,4050
870,"5",84.1666666666667,0.1666666667,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,2.83333333333334,4080
871,"5",84.1875,0.1875,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,2.85416666666667,4110
872,"5",84.2083333333333,0.2083333333,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,2.875,4140
873,"5",84.2291666666667,0.2291666667,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,2.89583333333334,4170
874,"5",84.25,0.25,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,2.91666666666667,4200
875,"5",84.2708333333333,0.2708333333,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,2.9375,4230
876,"5",84.2916666666667,0.2916666667,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,2.95833333333334,4260
877,"5",84.3125,0.3125,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,2.97916666666667,4290
878,"5",84.3333333333333,0.3333333333,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,3,4320
879,"5",84.3541666666667,0.3541666667,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,3.02083333333334,4350
880,"5",84.375,0.375,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,3.04166666666667,4380
881,"5",84.3958333333333,0.3958333333,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,3.0625,4410
882,"5",84.4166666666667,0.4166666667,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,3.08333333333334,4440
883,"5",84.4375,0.4375,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,3.10416666666667,4470
884,"5",84.4583333333333,0.4583333333,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,3.125,4500
885,"5",84.4791666666667,0.4791666667,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,3.14583333333334,4530
886,"5",84.5,0.5,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,3.16666666666667,4560
887,"5",84.5208333333333,0.5208333333,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,3.1875,4590
888,"5",84.5416666666667,0.5416666667,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,3.20833333333334,4620
889,"5",84.5625,0.5625,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,3.22916666666667,4650
890,"5",84.5833333333333,0.5833333333,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,3.25,4680
891,"5",84.6041666666667,0.6041666667,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,3.27083333333334,4710
892,"5",84.625,0.625,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,3.29166666666667,4740
893,"5",84.6458333333333,0.6458333333,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,3.3125,4770
894,"5",84.6666666666667,0.6666666667,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,3.33333333333334,4800
895,"5",84.6875,0.6875,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,3.35416666666667,4830
896,"5",84.7083333333333,0.7083333333,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,3.375,4860
897,"5",84.7291666666667,0.7291666667,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,3.39583333333334,4890
898,"5",84.75,0.75,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,3.41666666666667,4920
899,"5",84.7708333333333,0.7708333333,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,3.4375,4950
900,"5",84.7916666666667,0.7916666667,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,3.45833333333334,4980
901,"5",84.8125,0.8125,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,3.47916666666667,5010
902,"5",84.8333333333333,0.8333333333,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,3.5,5040
903,"5",84.8541666666667,0.8541666667,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,3.52083333333334,5070
904,"5",84.875,0.875,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,3.54166666666667,5100
905,"5",84.8958333333333,0.8958333333,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,3.5625,5130
906,"5",84.9166666666667,0.9166666667,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,3.58333333333334,5160
907,"5",84.9375,0.9375,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,3.60416666666667,5190
908,"5",84.9583333333333,0.9583333333,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,3.625,5220
909,"5",84.9791666666667,0.9791666667,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,3.64583333333334,5250
910,"5",85,0,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,3.66666666666667,5280
