"Exact_Time_min","Trt","E_corr_avg","SD","N","SE","CI","E_corr_offset_avg","Time"
2130,"Col-0 - WW",1.68472882936381,0.109227268366806,6,0.048847919412958,0.114626988272609,1.67348313382957,1.47916666666667
2160,"Col-0 - WW",1.65948070325676,0.103504329198508,6,0.0462885432106762,0.108621131944441,1.64823500772253,1.5
2190,"Col-0 - WW",0.632733090081007,0.0969939815526775,5,0.0484969907763387,0.1204339349364,0.598099450533197,1.52083333333333
2220,"Col-0 - WW",0.642088902164519,0.0989574765890076,5,0.0494787382945038,0.122871936033663,0.60745526261671,1.54166666666667
2250,"Col-0 - WW",0.64299913175119,0.0991082194585108,5,0.0495541097292554,0.123059108027711,0.608365492203381,1.5625
2280,"Col-0 - WW",0.650014237895447,0.103855734982854,5,0.051927867491427,0.128953927135201,0.615380598347637,1.58333333333333
2310,"Col-0 - WW",0.65385750374473,0.107572956713721,5,0.0537864783568603,0.133569467531759,0.619223864196921,1.60416666666667
2340,"Col-0 - WW",0.65532530697879,0.110787325071367,5,0.0553936625356833,0.137560632998413,0.62069166743098,1.625
2370,"Col-0 - WW",0.657927148960781,0.11418291033292,5,0.0570914551664599,0.141776808970515,0.623293509412971,1.64583333333333
2400,"Col-0 - WW",0.673023192614156,0.123426394902604,5,0.0617131974513019,0.153254110978644,0.638389553066345,1.66666666666667
2430,"Col-0 - WW",0.676342537010164,0.126227915857062,5,0.0631139579285309,0.156732658688008,0.641708897462355,1.6875
2460,"Col-0 - WW",0.680905971263373,0.129014821466396,5,0.064507410733198,0.16019305904951,0.646272331715563,1.70833333333333
2490,"Col-0 - WW",0.688921632834517,0.133354042143945,5,0.0666770210719724,0.165580913145084,0.654287993286707,1.72916666666667
2520,"Col-0 - WW",0.690309134122492,0.13338809649125,5,0.0666940482456248,0.165623197202114,0.655675494574682,1.75
2550,"Col-0 - WW",0.69533629882552,0.135799309028332,5,0.0678996545141661,0.168617113001427,0.66070265927771,1.77083333333333
2580,"Col-0 - WW",0.701028613511026,0.137980132740975,5,0.0689900663704877,0.171324963291846,0.666394973963215,1.79166666666667
2610,"Col-0 - WW",0.707940812017575,0.140850392994332,5,0.0704251964971661,0.174888862113914,0.673307172469765,1.8125
2640,"Col-0 - WW",0.722341915931304,0.14466471055059,5,0.0723323552752948,0.179624962901235,0.687708276383495,1.83333333333333
2670,"Col-0 - WW",0.726591429438412,0.145586422249284,5,0.0727932111246419,0.180769419134227,0.691957789890602,1.85416666666667
2700,"Col-0 - WW",0.729174300502139,0.148976655442777,5,0.0744883277213886,0.184978949636103,0.694540660954329,1.875
2730,"Col-0 - WW",0.729085322204442,0.150980973395409,5,0.0754904866977045,0.18746763907884,0.694451682656633,1.89583333333333
2760,"Col-0 - WW",0.747914600027384,0.155331642803435,5,0.0776658214017174,0.192869708650872,0.713280960479574,1.91666666666667
2790,"Col-0 - WW",0.752482699735284,0.157677912349868,5,0.0788389561749339,0.19578298707676,0.717849060187475,1.9375
2820,"Col-0 - WW",0.752482699735284,0.157677912349868,5,0.0788389561749339,0.19578298707676,0.717849060187474,1.95833333333333
2850,"Col-0 - WW",0.747028174366751,0.160051927622943,5,0.0800259638114717,0.198730716372523,0.712394534818941,1.97916666666667
2880,"Col-0 - WW",0.747028174366751,0.160051927622943,5,0.0800259638114717,0.198730716372523,0.712394534818941,2
2910,"Col-0 - WW",1.82495515122936,0.231268521422999,6,0.103426426991539,0.242701428767343,1.81370945569512,2.02083333333333
2940,"Col-0 - WW",1.7936508412469,0.243939977403029,5,0.121969988701515,0.302891487663981,1.79888904645126,2.04166666666667
2970,"Col-0 - WW",1.7936508412469,0.243939977403029,5,0.121969988701515,0.302891487663981,1.79888904645126,2.0625
