"idObs","idPot","decimalDay","HourOnDay","E","nobs","min_decimalDay","max_decimalDay","surface","E_mmol_per_m2_s","idGenotype","idPotManip","Sowing","Sowing_decimalDay","Measuring_decimalDay","Days_Sowing_to_measuring","meanVPD","E_mmol_per_m2_s_kPa","SWC","idWatering","Time","Exact_Time_min"
1991,"114",107.104166666667,0.1041666667,0.00140088397503346,6,107.001319444444,107.210358796296,1402.00713206855,0.999198893493911,"bam1","C2M43-114",2018-02-27,58,102,44,0.902133333333333,1.1075955810234,1.71074151592166,"WW",3.77083333333334,5430
1992,"114",107.125,0.125,0.00140088397503346,6,107.001319444444,107.210358796296,1402.00713206855,0.999198893493911,"bam1","C2M43-114",2018-02-27,58,102,44,0.902133333333333,1.1075955810234,1.71074151592166,"WW",3.79166666666667,5460
1993,"114",107.145833333333,0.1458333333,0.00141499124577223,5,107.04369212963,107.210358796296,1405.82132909647,1.00652281800394,"bam1","C2M43-114",2018-02-27,58,102,44,0.9015,1.11649785690953,1.71006727462999,"WW",3.8125,5490
1994,"114",107.166666666667,0.1666666667,0.00145961654199027,6,107.04369212963,107.293344907407,1409.62670717172,1.03546317231663,"bam1","C2M43-114",2018-02-27,58,102,44,0.902861111111111,1.14686872606832,1.70910449992525,"WW",3.83333333333334,5520
1995,"114",107.1875,0.1875,0.00150370851312372,7,107.086076388889,107.314155092593,1422.91387039505,1.0567811196515,"bam1","C2M43-114",2018-02-27,58,102,44,0.904181818181818,1.16877059281786,1.707028597057,"WW",3.85416666666667,5550
1996,"114",107.208333333333,0.2083333333,0.00150652401189133,9,107.086076388889,107.335347222222,1428.09246018838,1.05492049982016,"bam1","C2M43-114",2018-02-27,58,102,44,0.905,1.16565801085101,1.70612448298201,"WW",3.875,5580
1997,"114",107.229166666667,0.2291666667,0.00152554353897482,8,107.126631944444,107.335347222222,1431.81924879688,1.06545818563111,"bam1","C2M43-114",2018-02-27,58,102,44,0.905866666666667,1.17617550665783,1.70546232620721,"WW",3.89583333333334,5610
1998,"114",107.25,0.25,0.00154317155898068,7,107.168657407407,107.335347222222,1435.49971522658,1.07500652393867,"bam1","C2M43-114",2018-02-27,58,102,44,0.9075,1.18458019166796,1.70479678790338,"WW",3.91666666666667,5640
1999,"114",107.270833333333,0.2708333333,0.00155321517771556,6,107.210358796296,107.335347222222,1439.11393368385,1.07928576144047,"bam1","C2M43-114",2018-02-27,58,102,44,0.910444444444445,1.18544933524093,1.7041411272238,"WW",3.9375,5670
2000,"114",107.291666666667,0.2916666667,0.00155321517771556,6,107.210358796296,107.335347222222,1439.11393368385,1.07928576144047,"bam1","C2M43-114",2018-02-27,58,102,44,0.910444444444445,1.18544933524093,1.7041411272238,"WW",3.95833333333334,5700
2001,"114",107.3125,0.3125,0.00153092815274737,5,107.293344907407,107.335347222222,1440.07907986359,1.0630861694709,"bam1","C2M43-114",2018-02-27,58,102,44,0.920166666666667,1.15531914812994,1.70351323067723,"WW",3.97916666666667,5730
2002,"114",107.333333333333,0.3333333333,0.00153092815274737,5,107.293344907407,107.335347222222,1440.07907986359,1.0630861694709,"bam1","C2M43-114",2018-02-27,58,102,44,0.920166666666667,1.15531914812994,1.70351323067723,"WW",4,5760
2003,"114",107.354166666667,0.3541666667,0.00200500960361613,6,107.335347222222,107.397858796296,1448.57649351511,1.38412407808081,"bam1","C2M43-114",2018-02-27,58,102,44,0.923111111111111,1.49941221746838,1.70148004185977,"WW",4.02083333333334,5790
2004,"114",107.375,0.375,0.00201614122607929,7,107.335347222222,107.418287037037,1449.92738068445,1.39051186489599,"bam1","C2M43-114",2018-02-27,58,102,44,0.925083333333333,1.5031206538827,1.70110629391538,"WW",4.04166666666667,5820
2005,"114",107.395833333333,0.3958333333,0.00202607591795911,8,107.335347222222,107.43880787037,1451.45059018887,1.39589727108484,"bam1","C2M43-114",2018-02-27,58,102,44,0.924466666666667,1.50994873197321,1.70070264613545,"WW",4.0625,5850
2006,"114",107.416666666667,0.4166666667,0.0020956497664872,10,107.335347222222,107.480821759259,1454.7785101668,1.44052840473078,"bam1","C2M43-114",2018-02-27,58,102,44,0.927380952380952,1.55332973039006,1.69979219614292,"WW",4.08333333333334,5880
2007,"114",107.4375,0.4375,0.00212349262172729,12,107.335347222222,107.522094907407,1458.30404523607,1.45613847034453,"bam1","C2M43-114",2018-02-27,58,102,44,0.927444444444445,1.57005465833243,1.69883764389296,"WW",4.10416666666667,5910
2008,"114",107.458333333333,0.4583333333,0.00215627326506636,14,107.335347222222,107.564108796296,1461.91851062402,1.47496132609058,"bam1","C2M43-114",2018-02-27,58,102,44,0.926818181818182,1.5914246774886,1.6978343976251,"WW",4.125,5940
2009,"114",107.479166666667,0.4791666667,0.00218343524395809,15,107.34537037037,107.605509259259,1467.11896560527,1.48824689418237,"bam1","C2M43-114",2018-02-27,58,102,44,0.927947368421053,1.60380528554619,1.69641600637863,"WW",4.14583333333334,5970
2010,"114",107.5,0.5,0.00220682457134695,14,107.366053240741,107.626863425926,1472.39489725372,1.49879938830478,"bam1","C2M43-114",2018-02-27,58,102,44,0.928894736842105,1.6135298531243,1.69500779531427,"WW",4.16666666666667,6000
2011,"114",107.520833333333,0.5208333333,0.00223481459913433,12,107.397858796296,107.626863425926,1476.19459592346,1.51390243895067,"bam1","C2M43-114",2018-02-27,58,102,44,0.928636363636364,1.6302424697462,1.69400009966612,"WW",4.1875,6030
2012,"114",107.541666666667,0.5416666667,0.00224279795065281,11,107.418287037037,107.626863425926,1478.09770239152,1.51735433119477,"bam1","C2M43-114",2018-02-27,58,102,44,0.9284,1.63437562601764,1.69346688593213,"WW",4.20833333333334,6060
2013,"114",107.5625,0.5625,0.00224779381868777,10,107.43880787037,107.626863425926,1480.00750538429,1.51877190521687,"bam1","C2M43-114",2018-02-27,58,102,44,0.929111111111111,1.63465046005164,1.69292719390043,"WW",4.22916666666667,6090
2014,"114",107.583333333333,0.5833333333,0.00224205030196599,9,107.46005787037,107.626863425926,1481.90782590321,1.51294855373308,"bam1","C2M43-114",2018-02-27,58,102,44,0.928666666666667,1.62916211816197,1.69237720303649,"WW",4.25,6120
2015,"114",107.604166666667,0.6041666667,0.00225996076270298,8,107.480821759259,107.626863425926,1483.8087385518,1.52308090927454,"bam1","C2M43-114",2018-02-27,58,102,44,0.92752380952381,1.64209359763658,1.69184481985349,"WW",4.27083333333334,6150
2016,"114",107.625,0.625,0.00226295770417046,7,107.501643518519,107.626863425926,1485.70848205923,1.52315055846887,"bam1","C2M43-114",2018-02-27,58,102,44,0.927611111111111,1.64201413741628,1.69129914785469,"WW",4.29166666666667,6180
2017,"116",102.395833333333,0.3958333333,0.00193390339895712,8,102.379976851852,102.525497685185,1035.04171864706,1.86843038702343,"bam3","C2M43-116",2018-02-27,58,102,44,0.933238095238095,2.00209399568793,1.68262221423436,"WW",-0.9375,-1350
2018,"116",102.416666666667,0.4166666667,0.00191004855001495,9,102.379976851852,102.547175925926,1037.3662707589,1.84124797947945,"bam3","C2M43-116",2018-02-27,58,102,44,0.932,1.97558796081486,1.68218707564502,"WW",-0.916666666666657,-1320
2019,"116",102.4375,0.4375,0.00192932275611275,10,102.379976851852,102.567453703704,1039.71676818639,1.85562339201101,"bam3","C2M43-116",2018-02-27,58,102,44,0.932148148148148,1.99069578767869,1.68172537742631,"WW",-0.895833333333329,-1290
2020,"116",102.458333333333,0.4583333333,0.00194393355871642,11,102.379976851852,102.587789351852,1042.04970120626,1.86549025105631,"bam3","C2M43-116",2018-02-27,58,102,44,0.933366666666667,1.99866817369699,1.68126396967518,"WW",-0.875,-1260
2021,"116",102.479166666667,0.4791666667,0.00193747115552265,12,102.379976851852,102.608819444444,1044.37163563485,1.85515489832784,"bam3","C2M43-116",2018-02-27,58,102,44,0.932454545454545,1.98953922995088,1.68081835609873,"WW",-0.854166666666657,-1230
2022,"116",102.5,0.5,0.00191348169722409,13,102.379976851852,102.629953703704,1046.69971465954,1.82810950497535,"bam3","C2M43-116",2018-02-27,58,102,44,0.932944444444444,1.95950521583733,1.6803926339656,"WW",-0.833333333333329,-1200
2023,"116",102.520833333333,0.5208333333,0.00193752579980454,13,102.400451388889,102.650844907407,1051.37392933527,1.8428512879614,"bam3","C2M43-116",2018-02-27,58,102,44,0.929777777777778,1.98203412902158,1.67948238677211,"WW",-0.8125,-1170
2024,"116",102.541666666667,0.5416666667,0.00193529945087829,13,102.421168981481,102.671261574074,1056.0516799039,1.83258024934386,"bam3","C2M43-116",2018-02-27,58,102,44,0.929833333333333,1.97086959958114,1.67856439750041,"WW",-0.791666666666657,-1140
2025,"116",102.5625,0.5625,0.00194166644883009,13,102.442256944444,102.692314814815,1060.71575835334,1.83052475042356,"bam3","C2M43-116",2018-02-27,58,102,44,0.930555555555556,1.96713107508203,1.67765636232926,"WW",-0.770833333333329,-1110
2026,"116",102.583333333333,0.5833333333,0.00194175958978087,13,102.464039351852,102.712847222222,1065.36498605265,1.82262380986953,"bam3","C2M43-116",2018-02-27,58,102,44,0.929333333333333,1.96121643816663,1.67675496322513,"WW",-0.75,-1080
2027,"116",102.604166666667,0.6041666667,0.00193873386380707,13,102.483935185185,102.734305555556,1070.02717869255,1.81185478501208,"bam3","C2M43-116",2018-02-27,58,102,44,0.929444444444444,1.94939546504587,1.67586130619919,"WW",-0.729166666666657,-1050
2028,"116",102.625,0.625,0.00193510564277077,13,102.505347222222,102.755509259259,1074.69031423722,1.8006169936911,"bam3","C2M43-116",2018-02-27,58,102,44,0.928166666666667,1.93997162186148,1.67496764917326,"WW",-0.708333333333329,-1020
2029,"116",102.645833333333,0.6458333333,0.00192902381313747,13,102.525497685185,102.775775462963,1079.37490086544,1.78716756484775,"bam3","C2M43-116",2018-02-27,58,102,44,0.928472222222222,1.92484763902824,1.67407399214732,"WW",-0.6875,-990
2030,"116",102.666666666667,0.6666666667,0.00192672560934103,13,102.547175925926,102.796875,1084.03072889814,1.77737176445123,"bam3","C2M43-116",2018-02-27,58,102,44,0.92675,1.91785461499998,1.67317259304319,"WW",-0.666666666666657,-960
2031,"116",102.6875,0.6875,0.00190411004171484,14,102.567453703704,102.817210648148,1090.83871742666,1.74554680842896,"bam3","C2M43-116",2018-02-27,58,102,44,0.927166666666667,1.88266777828038,1.67192564444901,"WW",-0.645833333333329,-930
2032,"116",102.708333333333,0.7083333333,0.00190616535346079,14,102.587789351852,102.828287037037,1095.12190163634,1.74059650401711,"bam3","C2M43-116",2018-02-27,58,102,44,0.927542857142857,1.87656720184201,1.67113381945158,"WW",-0.625,-900
2033,"116",102.729166666667,0.7291666667,0.00190945462337834,12,102.629953703704,102.828287037037,1099.67670135161,1.73637817463209,"bam3","C2M43-116",2018-02-27,58,102,44,0.926862068965517,1.87339436230257,1.6702755811167,"WW",-0.604166666666657,-870
2034,"116",102.75,0.75,0.00187323761723052,10,102.671261574074,102.828287037037,1104.17521161643,1.69650395836023,"bam3","C2M43-116",2018-02-27,58,102,44,0.925434782608696,1.83319666630422,1.6694162473041,"WW",-0.583333333333329,-840
2035,"116",102.770833333333,0.7708333333,0.00189174186260157,8,102.712847222222,102.828287037037,1108.57151493285,1.70646804208761,"bam3","C2M43-116",2018-02-27,58,102,44,0.930352941176471,1.83421577614374,1.66861250898634,"WW",-0.5625,-810
2036,"116",102.791666666667,0.7916666667,0.00189174186260157,8,102.712847222222,102.828287037037,1108.57151493285,1.70646804208761,"bam3","C2M43-116",2018-02-27,58,102,44,0.930352941176471,1.83421577614374,1.66861250898634,"WW",-0.541666666666657,-780
2037,"116",102.8125,0.8125,0.00190661226586673,7,102.734305555556,102.828287037037,1110.66708149857,1.71663705319711,"bam3","C2M43-116",2018-02-27,58,102,44,0.928928571428571,1.84797529755936,1.66822019102393,"WW",-0.520833333333329,-750
2038,"116",102.833333333333,0.8333333333,0.00191235233162394,6,102.755509259259,102.828287037037,1112.62284278814,1.7187785996122,"bam3","C2M43-116",2018-02-27,58,102,44,0.932818181818182,1.84256550002282,1.66784088185957,"WW",-0.5,-720
2039,"116",102.854166666667,0.8541666667,0.000704855187957656,5,102.837824074074,102.900601851852,1126.75397979554,0.625562634432014,"bam3","C2M43-116",2018-02-27,58,102,44,0.886222222222222,0.705875590507538,1.66576276060388,"WW",-0.479166666666657,-690
2040,"116",102.875,0.875,0.000733425420843657,6,102.837824074074,102.921435185185,1128.90291870006,0.649679798585517,"bam3","C2M43-116",2018-02-27,58,102,44,0.889583333333333,0.730319211524703,1.66560268392044,"WW",-0.458333333333329,-660
2041,"116",102.895833333333,0.8958333333,0.000776522757266008,7,102.837824074074,102.963020833333,1131.125757766,0.686504353680054,"bam3","C2M43-116",2018-02-27,58,102,44,0.889944444444444,0.771401358776514,1.66537331827051,"WW",-0.4375,-630
2042,"116",102.916666666667,0.9166666667,0.000778673012041654,8,102.837824074074,103.004513888889,1134.16041819587,0.686563381642525,"bam3","C2M43-116",2018-02-27,58,102,44,0.890083333333333,0.771347306404859,1.66511682242991,"WW",-0.416666666666657,-600
2043,"116",102.9375,0.9375,0.000752792883428623,9,102.837824074074,103.046331018519,1137.65601313298,0.661705185696256,"bam3","C2M43-116",2018-02-27,58,102,44,0.89,0.743488972692423,1.66485821551242,"WW",-0.395833333333329,-570
2044,"116",102.958333333333,0.9583333333,0.000769408083541078,10,102.837824074074,103.087916666667,1141.44876759555,0.674062739724909,"bam3","C2M43-116",2018-02-27,58,102,44,0.888722222222222,0.758462793964391,1.66455499640546,"WW",-0.375,-540
2045,"116",102.979166666667,0.9791666667,0.000770572624258544,9,102.848287037037,103.087916666667,1143.99438737908,0.673580773437136,"bam3","C2M43-116",2018-02-27,58,102,44,0.887411764705882,0.759039715526403,1.66437095614666,"WW",-0.354166666666657,-510
2046,"116",103,0,0.000804404421389141,8,102.879710648148,103.129780092593,1154.77380942113,0.696590461981795,"bam3","C2M43-116",2018-02-27,58,102,44,0.888888888888889,0.783664269729519,1.66355140186916,"WW",-0.333333333333329,-480
2047,"116",103.020833333333,0.0208333333,0.000808483935105862,7,102.900601851852,103.129780092593,1158.65862422263,0.697775788488426,"bam3","C2M43-116",2018-02-27,58,102,44,0.889909090909091,0.784097831583684,1.66326794700626,"WW",-0.3125,-450
2048,"116",103.041666666667,0.0416666667,0.000808495094309418,6,102.921435185185,103.129780092593,1163.31900177085,0.69499001828277,"bam3","C2M43-116",2018-02-27,58,102,44,0.888933333333333,0.78182467933415,1.66294512341241,"WW",-0.291666666666657,-420
2049,"116",103.0625,0.0625,0.000816757114257163,5,102.963020833333,103.129780092593,1167.98076224607,0.699289869027045,"bam3","C2M43-116",2018-02-27,58,102,44,0.8885,0.787045435033253,1.66257368799425,"WW",-0.270833333333329,-390
2050,"116",103.083333333333,0.0833333333,0.000816757114257163,5,102.963020833333,103.129780092593,1167.98076224607,0.699289869027045,"bam3","C2M43-116",2018-02-27,58,102,44,0.8885,0.787045435033253,1.66257368799425,"WW",-0.25,-360
2051,"116",103.104166666667,0.1041666667,0.000869644051907822,4,103.004513888889,103.129780092593,1172.65635199126,0.741601791889924,"bam3","C2M43-116",2018-02-27,58,102,44,0.887833333333333,0.83529392741497,1.66221782890007,"WW",-0.229166666666657,-330
2052,"116",103.125,0.125,0.000945498326225779,5,103.004513888889,103.254953703704,1186.67067488386,0.79676556119356,"bam3","C2M43-116",2018-02-27,58,102,44,0.8855,0.899791712245692,1.65747150046215,"WW",-0.208333333333329,-300
2053,"116",103.145833333333,0.1458333333,0.00099523433151218,5,103.046331018519,103.275729166667,1196.01839705675,0.832122928845683,"bam3","C2M43-116",2018-02-27,58,102,44,0.884818181818182,0.940445106062109,1.65666221628838,"WW",-0.1875,-270
2054,"116",103.166666666667,0.1666666667,0.00100050790237104,6,103.046331018519,103.29625,1199.91384310954,0.833816451169735,"bam3","C2M43-116",2018-02-27,58,102,44,0.885138888888889,0.942017644503702,1.65672358015816,"WW",-0.166666666666657,-240
2055,"116",103.1875,0.1875,0.00101399144953266,6,103.087916666667,103.317037037037,1207.69280746979,0.839610406935399,"bam3","C2M43-116",2018-02-27,58,102,44,0.88530303030303,0.948387589555645,1.65594536304817,"WW",-0.145833333333329,-210
2056,"116",103.208333333333,0.2083333333,0.00105222090637563,7,103.087916666667,103.327384259259,1210.68604182754,0.869111288990572,"bam3","C2M43-116",2018-02-27,58,102,44,0.8898,0.976749032356228,1.65594057033309,"WW",-0.125,-180
2057,"116",103.229166666667,0.2291666667,0.00108208110595372,6,103.129780092593,103.327384259259,1214.68479993558,0.890832836642978,"bam3","C2M43-116",2018-02-27,58,102,44,0.889448275862069,1.00155665126178,1.65520488856937,"WW",-0.104166666666657,-150
2058,"116",103.25,0.25,0.00108208110595372,6,103.129780092593,103.327384259259,1214.68479993558,0.890832836642978,"bam3","C2M43-116",2018-02-27,58,102,44,0.889448275862069,1.00155665126178,1.65520488856937,"WW",-0.0833333333333286,-120
2059,"116",103.270833333333,0.2708333333,0.00131413325114185,5,103.254953703704,103.327384259259,1224.00832088602,1.07363097841573,"bam3","C2M43-116",2018-02-27,58,102,44,0.899727272727273,1.19328491083894,1.65708411214953,"WW",-0.0625,-90
2060,"116",103.291666666667,0.2916666667,0.00131413325114185,5,103.254953703704,103.327384259259,1224.00832088602,1.07363097841573,"bam3","C2M43-116",2018-02-27,58,102,44,0.899727272727273,1.19328491083894,1.65708411214953,"WW",-0.0416666666666572,-60
2061,"116",103.3125,0.3125,0.00131413325114185,5,103.254953703704,103.327384259259,1224.00832088602,1.07363097841573,"bam3","C2M43-116",2018-02-27,58,102,44,0.899727272727273,1.19328491083894,1.65708411214953,"WW",-0.0208333333333286,-30
2062,"116",103.333333333333,0.3333333333,0.00131413325114185,5,103.254953703704,103.327384259259,1224.00832088602,1.07363097841573,"bam3","C2M43-116",2018-02-27,58,102,44,0.899727272727273,1.19328491083894,1.65708411214953,"WW",0,0
2063,"116",103.354166666667,0.3541666667,NA,0,NA,NA,NA,NA,"bam3","C2M43-116",2018-02-27,58,102,44,NA,NA,NA,"WW",0.0208333333333428,30
2064,"116",103.375,0.375,NA,0,NA,NA,NA,NA,"bam3","C2M43-116",2018-02-27,58,102,44,NA,NA,NA,"WW",0.0416666666666714,60
2065,"116",103.395833333333,0.3958333333,NA,0,NA,NA,NA,NA,"bam3","C2M43-116",2018-02-27,58,102,44,NA,NA,NA,"WW",0.0625,90
2066,"116",103.416666666667,0.4166666667,NA,0,NA,NA,NA,NA,"bam3","C2M43-116",2018-02-27,58,102,44,NA,NA,NA,"WW",0.0833333333333428,120
2067,"116",103.4375,0.4375,NA,0,NA,NA,NA,NA,"bam3","C2M43-116",2018-02-27,58,102,44,NA,NA,NA,"WW",0.104166666666671,150
2068,"116",103.458333333333,0.4583333333,NA,0,NA,NA,NA,NA,"bam3","C2M43-116",2018-02-27,58,102,44,NA,NA,NA,"WW",0.125,180
2069,"116",103.479166666667,0.4791666667,0.00223589533068778,5,103.525555555556,103.609201388889,1284.88736029863,1.74014890314441,"bam3","C2M43-116",2018-02-27,58,102,44,0.941083333333333,1.84909119257354,1.64479079798706,"WW",0.145833333333343,210
2070,"116",103.5,0.5,0.00223589533068778,5,103.525555555556,103.609201388889,1284.88736029863,1.74014890314441,"bam3","C2M43-116",2018-02-27,58,102,44,0.941083333333333,1.84909119257354,1.64479079798706,"WW",0.166666666666671,240
2071,"116",103.520833333333,0.5208333333,0.00223589533068778,5,103.525555555556,103.609201388889,1284.88736029863,1.74014890314441,"bam3","C2M43-116",2018-02-27,58,102,44,0.941083333333333,1.84909119257354,1.64479079798706,"WW",0.1875,270
2072,"116",103.541666666667,0.5416666667,0.00232596088139449,6,103.525555555556,103.671701388889,1291.82014620235,1.80052996404512,"bam3","C2M43-116",2018-02-27,58,102,44,0.943428571428571,1.90849632772802,1.64110711718188,"WW",0.208333333333343,300
2073,"116",103.5625,0.5625,0.00235837450216206,7,103.525555555556,103.692731481481,1294.14618002169,1.82234011780843,"bam3","C2M43-116",2018-02-27,58,102,44,0.943458333333333,1.93155336428046,1.64077162712677,"WW",0.229166666666671,330
2074,"116",103.583333333333,0.5833333333,0.00235837450216206,7,103.525555555556,103.692731481481,1294.14618002169,1.82234011780843,"bam3","C2M43-116",2018-02-27,58,102,44,0.943458333333333,1.93155336428046,1.64077162712677,"WW",0.25,360
2075,"116",103.604166666667,0.6041666667,0.00236376599123515,8,103.525555555556,103.733993055556,1296.47963781297,1.82321875507632,"bam3","C2M43-116",2018-02-27,58,102,44,0.9384,1.94290148665422,1.64029043853343,"WW",0.270833333333343,390
2076,"116",103.625,0.625,0.00235672411177399,9,103.525555555556,103.754502314815,1299.32166083375,1.81381114685777,"bam3","C2M43-116",2018-02-27,58,102,44,0.935030303030303,1.93984210028216,1.6398065485916,"WW",0.291666666666671,420
2077,"116",103.645833333333,0.6458333333,0.00235672411177399,9,103.525555555556,103.754502314815,1299.32166083375,1.81381114685777,"bam3","C2M43-116",2018-02-27,58,102,44,0.935030303030303,1.93984210028216,1.6398065485916,"WW",0.3125,450
2078,"116",103.666666666667,0.6666666667,0.00233636707549878,8,103.547083333333,103.754502314815,1301.71390845686,1.79483914270261,"bam3","C2M43-116",2018-02-27,58,102,44,0.9347,1.92023017299948,1.63907117181884,"WW",0.333333333333343,480
2079,"116",103.6875,0.6875,0.00232490545062728,8,103.568946759259,103.817152777778,1314.65957844101,1.76844674374508,"bam3","C2M43-116",2018-02-27,58,102,44,0.930166666666667,1.90121491891605,1.63116075872366,"WW",0.354166666666671,510
2080,"116",103.708333333333,0.7083333333,0.00233015442904953,8,103.588206018519,103.827546296296,1319.32247825949,1.76617503866346,"bam3","C2M43-116",2018-02-27,58,102,44,0.927342857142857,1.90455452916847,1.63014654648012,"WW",0.375,540
2081,"116",103.729166666667,0.7291666667,0.00226035114915742,6,103.671701388889,103.827546296296,1329.74086879978,1.69984333203025,"bam3","C2M43-116",2018-02-27,58,102,44,0.917913043478261,1.85185660461802,1.62663471523285,"WW",0.395833333333343,570
2082,"116",103.75,0.75,0.00226035114915742,6,103.671701388889,103.827546296296,1329.74086879978,1.69984333203025,"bam3","C2M43-116",2018-02-27,58,102,44,0.917913043478261,1.85185660461802,1.62663471523285,"WW",0.416666666666671,600
2083,"116",103.770833333333,0.7708333333,0.00221173867716077,4,103.733993055556,103.827546296296,1334.66287884932,1.65715156404712,"bam3","C2M43-116",2018-02-27,58,102,44,0.912285714285714,1.81648307991384,1.62319194823868,"WW",0.4375,630
2084,"116",103.791666666667,0.7916666667,0.00221173867716077,4,103.733993055556,103.827546296296,1334.66287884932,1.65715156404712,"bam3","C2M43-116",2018-02-27,58,102,44,0.912285714285714,1.81648307991384,1.62319194823868,"WW",0.458333333333343,660
2085,"116",103.8125,0.8125,0.00221173867716077,4,103.733993055556,103.827546296296,1334.66287884932,1.65715156404712,"bam3","C2M43-116",2018-02-27,58,102,44,0.912285714285714,1.81648307991384,1.62319194823868,"WW",0.479166666666671,690
2086,"116",103.833333333333,0.8333333333,0.00222171269439149,3,103.754502314815,103.827546296296,1336.66544357445,1.66213071870121,"bam3","C2M43-116",2018-02-27,58,102,44,0.915272727272727,1.81599502440538,1.62106398274623,"WW",0.5,720
2087,"116",103.854166666667,0.8541666667,0.00108252151736889,2,103.83787037037,103.848553240741,NA,NA,"bam3","C2M43-116",2018-02-27,58,102,44,0.95,NA,1.63082674335011,"WW",0.520833333333343,750
2088,"116",103.875,0.875,0.00108252151736889,2,103.83787037037,103.848553240741,NA,NA,"bam3","C2M43-116",2018-02-27,58,102,44,0.95,NA,1.63082674335011,"WW",0.541666666666671,780
2089,"116",103.895833333333,0.8958333333,0.000833486579730838,4,103.83787037037,103.962731481481,1357.4123736879,0.614026065981976,"bam3","C2M43-116",2018-02-27,58,102,44,0.897833333333333,0.683897604583601,1.62448777857656,"WW",0.5625,810
2090,"116",103.916666666667,0.9166666667,0.000859667496119794,5,103.83787037037,104.005046296296,1359.68247304922,0.632256069457089,"bam3","C2M43-116",2018-02-27,58,102,44,0.890166666666667,0.710267069227211,1.62484064222382,"WW",0.583333333333343,840
2091,"116",103.9375,0.9375,0.000874404451484241,6,103.83787037037,104.046215277778,1362.57004314108,0.641731745010707,"bam3","C2M43-116",2018-02-27,58,102,44,0.8937,0.718061704163261,1.62503953989935,"WW",0.604166666666671,870
2092,"116",103.958333333333,0.9583333333,0.00089280016655979,7,103.83787037037,104.087916666667,1365.84073751733,0.653663448479816,"bam3","C2M43-116",2018-02-27,58,102,44,0.891083333333333,0.733560402296623,1.62511731259395,"WW",0.625,900
2093,"116",103.979166666667,0.9791666667,0.000898613845875092,6,103.848553240741,104.087916666667,1368.10542453042,0.656830847800727,"bam3","C2M43-116",2018-02-27,58,102,44,0.887617647058824,0.739993002592025,1.62453342918763,"WW",0.645833333333343,930
2094,"116",104,0,0.00097553675892835,6,103.942199074074,104.130266203704,1387.36030606311,0.703160350389882,"bam3","C2M43-116",2018-02-27,58,102,44,0.887851851851852,0.791979370120425,1.62713874910137,"WW",0.666666666666671,960
2095,"116",104.020833333333,0.0208333333,0.00097553675892835,6,103.942199074074,104.130266203704,1387.36030606311,0.703160350389882,"bam3","C2M43-116",2018-02-27,58,102,44,0.887851851851852,0.791979370120425,1.62713874910137,"WW",0.6875,990
2096,"116",104.041666666667,0.0416666667,0.000997942017822874,7,103.942199074074,104.171284722222,1392.05555930154,0.716883755935421,"bam3","C2M43-116",2018-02-27,58,102,44,0.889909090909091,0.805569651168621,1.62666940536099,"WW",0.708333333333343,1020
2097,"116",104.0625,0.0625,0.000997942017822874,7,103.942199074074,104.171284722222,1392.05555930154,0.716883755935421,"bam3","C2M43-116",2018-02-27,58,102,44,0.889909090909091,0.805569651168621,1.62666940536099,"WW",0.729166666666671,1050
2098,"116",104.083333333333,0.0833333333,0.00103813974622267,7,103.962731481481,104.213368055556,1401.40016988869,0.740787512752426,"bam3","C2M43-116",2018-02-27,58,102,44,0.887416666666667,0.834768537236277,1.6257779603574,"WW",0.75,1080
2099,"116",104.104166666667,0.1041666667,0.00105811501809685,6,104.005046296296,104.213368055556,1406.05445391483,0.752541990924162,"bam3","C2M43-116",2018-02-27,58,102,44,0.891466666666667,0.844161670943944,1.62530793194345,"WW",0.770833333333343,1110
2100,"116",104.125,0.125,0.00105811501809685,6,104.005046296296,104.213368055556,1406.05445391483,0.752541990924162,"bam3","C2M43-116",2018-02-27,58,102,44,0.891466666666667,0.844161670943944,1.62530793194345,"WW",0.791666666666671,1140
2101,"116",104.145833333333,0.1458333333,0.0010921163660287,5,104.046215277778,104.213368055556,1410.73717437735,0.774145876258433,"bam3","C2M43-116",2018-02-27,58,102,44,0.887375,0.872399916899206,1.62483680805176,"WW",0.8125,1170
2102,"116",104.166666666667,0.1666666667,0.0010921163660287,5,104.046215277778,104.213368055556,1410.73717437735,0.774145876258433,"bam3","C2M43-116",2018-02-27,58,102,44,0.887375,0.872399916899206,1.62483680805176,"WW",0.833333333333343,1200
2103,"116",104.1875,0.1875,0.00116740267238134,6,104.087916666667,104.317210648148,1432.90938362747,0.814707954124785,"bam3","C2M43-116",2018-02-27,58,102,44,0.889181818181818,0.916244504178778,1.62192307692308,"WW",0.854166666666671,1230
2104,"116",104.208333333333,0.2083333333,0.00117430526033416,7,104.087916666667,104.327349537037,1435.73925973366,0.817909834514105,"bam3","C2M43-116",2018-02-27,58,102,44,0.8884,0.920654924036589,1.62166786484544,"WW",0.875,1260
2105,"116",104.229166666667,0.2291666667,0.00118973662813315,6,104.130266203704,104.327349537037,1439.88970764672,0.826269277302908,"bam3","C2M43-116",2018-02-27,58,102,44,0.886379310344828,0.932184751674161,1.62113946800863,"WW",0.895833333333343,1290
