"idPot","date","initial_weight","decimalDay","hourday","dayofyear","ID","Exp_time","lightPeriod","surface","idPotManip","idGenotype","Treatment","Sowing","Sowing_decimalDay","Weight_corr","side_outlier","obvious_outlier","hotspot_outlier","outlier","weight","SWC"
"55",2018-02-19 14:12:36,177.308,50.5920833333333,0.5920833333,50,1,0.592083333333335,"light",3851.1283763964,"C3M31-55","Col-0","WW",2018-01-10,10,177.308,FALSE,FALSE,FALSE,FALSE,177.308,1.34959136972867
"55",2018-02-19 14:30:11,177.219,50.6042939814815,0.6042939815,50,2,0.604293981481483,"light",3854.73084216349,"C3M31-55","Col-0","WW",2018-01-10,10,177.219,FALSE,FALSE,FALSE,FALSE,177.219,1.34813664596273
"55",2018-02-19 15:00:09,177.073,50.6251041666667,0.6251041667,50,3,0.625104166666667,"light",3860.87816711985,"C3M31-55","Col-0","WW",2018-01-10,10,177.073,FALSE,FALSE,FALSE,FALSE,177.073,1.34575024517816
"55",2018-02-19 15:30:09,176.927,50.6459375,0.6459375,50,4,0.645937500000002,"light",3867.04214983933,"C3M31-55","Col-0","WW",2018-01-10,10,176.927,FALSE,FALSE,FALSE,FALSE,176.927,1.34336384439359
"55",2018-02-19 16:00:11,176.771,50.6667939814815,0.6667939815,50,5,0.666793981481476,"light",3873.22283878523,"C3M31-55","Col-0","WW",2018-01-10,10,176.771,FALSE,FALSE,FALSE,FALSE,176.771,1.34081399150049
"55",2018-02-19 16:30:08,176.63,50.6875925925926,0.6875925926,50,6,0.687592592592594,"light",3879.39621570206,"C3M31-55","Col-0","WW",2018-01-10,10,176.63,FALSE,FALSE,FALSE,FALSE,176.63,1.33850931677019
"55",2018-02-19 17:00:08,176.507,50.7084259259259,0.7084259259,50,7,0.70842592592593,"light",3885.58976292125,"C3M31-55","Col-0","WW",2018-01-10,10,176.507,FALSE,FALSE,FALSE,FALSE,176.507,1.33649885583524
"55",2018-02-19 17:30:10,176.367,50.7292824074074,0.7292824074,50,8,0.72928240740741,"light",3891.80009649545,"C3M31-55","Col-0","WW",2018-01-10,10,176.367,FALSE,FALSE,FALSE,FALSE,176.367,1.33421052631579
"55",2018-02-19 18:00:08,176.232,50.7500925925926,0.7500925926,50,9,0.750092592592594,"light",3898.00653757732,"C3M31-55","Col-0","WW",2018-01-10,10,176.232,FALSE,FALSE,FALSE,FALSE,176.232,1.3320039228506
"55",2018-02-19 18:30:11,176.098,50.7709606481481,0.7709606481,50,10,0.770960648148147,"light",3904.24017700015,"C3M31-55","Col-0","WW",2018-01-10,10,176.098,FALSE,FALSE,FALSE,FALSE,176.098,1.32981366459627
"55",2018-02-19 19:00:09,175.967,50.7917708333333,0.7917708333,50,11,0.791770833333331,"light",3910.46645687763,"C3M31-55","Col-0","WW",2018-01-10,10,175.967,FALSE,FALSE,FALSE,FALSE,175.967,1.3276724419745
"55",2018-02-19 19:30:10,175.819,50.8126157407407,0.8126157407,50,12,0.812615740740739,"light",3916.71307965329,"C3M31-55","Col-0","WW",2018-01-10,10,175.819,FALSE,FALSE,FALSE,FALSE,175.819,1.32525335076822
"55",2018-02-19 19:45:10,175.75,50.8230324074074,0.8230324074,50,13,0.823032407407403,"light",3919.83839497563,"C3M31-55","Col-0","WW",2018-01-10,10,175.75,FALSE,FALSE,FALSE,FALSE,175.75,1.32412553121935
"55",2018-02-19 20:00:08,175.688,50.8334259259259,0.8334259259,50,14,0.83342592592593,"darklight",3922.95925066946,"C3M31-55","Col-0","WW",2018-01-10,10,175.688,FALSE,FALSE,FALSE,FALSE,175.688,1.32311212814645
"55",2018-02-19 20:15:07,175.647,50.8438310185185,0.8438310185,50,15,0.843831018518522,"dark",3926.08607058648,"C3M31-55","Col-0","WW",2018-01-10,10,175.647,FALSE,FALSE,FALSE,FALSE,175.647,1.32244197450147
"55",2018-02-19 20:30:07,175.601,50.8542476851852,0.8542476852,50,16,0.854247685185193,"dark",3929.218865025,"C3M31-55","Col-0","WW",2018-01-10,10,175.601,FALSE,FALSE,FALSE,FALSE,175.601,1.32169009480222
"55",2018-02-19 21:00:07,175.544,50.8750810185185,0.8750810185,50,17,0.875081018518522,"dark",3935.4919552746,"C3M31-55","Col-0","WW",2018-01-10,10,175.544,FALSE,FALSE,FALSE,FALSE,175.544,1.32075841778359
"55",2018-02-19 21:30:08,175.495,50.8959259259259,0.8959259259,50,18,0.89592592592593,"dark",3941.7785540608,"C3M31-55","Col-0","WW",2018-01-10,10,175.495,FALSE,FALSE,FALSE,FALSE,175.495,1.31995750245178
"55",2018-02-19 22:00:09,175.428,50.9167708333333,0.9167708333,50,19,0.916770833333331,"dark",3948.07519513007,"C3M31-55","Col-0","WW",2018-01-10,10,175.428,FALSE,FALSE,FALSE,FALSE,175.428,1.31886237332462
"55",2018-02-19 22:30:10,175.366,50.9376157407407,0.9376157407,50,20,0.937615740740739,"dark",3954.38189452409,"C3M31-55","Col-0","WW",2018-01-10,10,175.366,FALSE,FALSE,FALSE,FALSE,175.366,1.31784897025172
"55",2018-02-19 23:00:09,175.317,50.9584375,0.9584375,50,21,0.958437500000002,"dark",3960.69164797616,"C3M31-55","Col-0","WW",2018-01-10,10,175.317,FALSE,FALSE,FALSE,FALSE,175.317,1.31704805491991
"55",2018-02-20 00:00:08,175.194,51.0000925925926,9.25926e-05,51,22,1.00009259259259,"dark",3973.34489652766,"C3M31-55","Col-0","WW",2018-01-10,10,175.194,FALSE,FALSE,FALSE,FALSE,175.194,1.31503759398496
"55",2018-02-20 01:00:08,175.079,51.0417592592593,0.0417592593,51,23,1.04175925925926,"dark",3986.04210112754,"C3M31-55","Col-0","WW",2018-01-10,10,175.079,FALSE,FALSE,FALSE,FALSE,175.079,1.31315789473684
"55",2018-02-20 02:00:09,174.959,51.0834375,0.0834375,51,24,1.0834375,"dark",3998.78342478335,"C3M31-55","Col-0","WW",2018-01-10,10,174.959,FALSE,FALSE,FALSE,FALSE,174.959,1.31119646943446
"55",2018-02-20 03:00:08,174.846,51.1250925925926,0.1250925926,51,25,1.12509259259259,"dark",4011.55836539334,"C3M31-55","Col-0","WW",2018-01-10,10,174.846,FALSE,FALSE,FALSE,FALSE,174.846,1.30934946060804
"55",2018-02-20 05:27:12,174.545,51.2272222222222,0.2272222222,51,26,1.22722222222222,"dark",4043.05283012513,"C3M31-55","Col-0","WW",2018-01-10,10,174.545,FALSE,FALSE,FALSE,FALSE,174.545,1.30442955214122
"55",2018-02-20 06:00:07,174.468,51.2500810185185,0.2500810185,51,27,1.25008101851852,"dark",4050.13576117095,"C3M31-55","Col-0","WW",2018-01-10,10,174.468,FALSE,FALSE,FALSE,FALSE,174.468,1.30317097090552
"55",2018-02-20 06:30:08,174.41,51.2709259259259,0.2709259259,51,28,1.27092592592593,"dark",4056.6054932526,"C3M31-55","Col-0","WW",2018-01-10,10,174.41,FALSE,FALSE,FALSE,FALSE,174.41,1.30222294867604
"55",2018-02-20 07:00:07,174.336,51.2917476851852,0.2917476852,51,29,1.29174768518519,"dark",4063.07835834187,"C3M31-55","Col-0","WW",2018-01-10,10,174.336,FALSE,FALSE,FALSE,FALSE,174.336,1.3010134030729
"55",2018-02-20 07:30:07,174.283,51.3125810185185,0.3125810185,51,30,1.31258101851852,"dark",4069.56515841808,"C3M31-55","Col-0","WW",2018-01-10,10,174.283,FALSE,FALSE,FALSE,FALSE,174.283,1.30014710689768
"55",2018-02-20 07:45:08,174.247,51.3230092592593,0.3230092593,51,31,1.32300925925926,"dark",4072.81605057926,"C3M31-55","Col-0","WW",2018-01-10,10,174.247,FALSE,FALSE,FALSE,FALSE,174.247,1.29955867930696
"55",2018-02-20 08:00:09,174.206,51.3334375,0.3334375,51,32,1.3334375,"darklight",4076.06953965176,"C3M31-55","Col-0","WW",2018-01-10,10,174.206,FALSE,FALSE,FALSE,FALSE,174.206,1.29888852566198
"55",2018-02-20 08:15:07,174.154,51.3438310185185,0.3438310185,51,33,1.34383101851852,"light",4079.3147818147,"C3M31-55","Col-0","WW",2018-01-10,10,174.154,FALSE,FALSE,FALSE,FALSE,174.154,1.29803857469761
"55",2018-02-20 08:30:08,174.11,51.3542592592593,0.3542592593,51,34,1.35425925925927,"light",4082.57346227095,"C3M31-55","Col-0","WW",2018-01-10,10,174.11,FALSE,FALSE,FALSE,FALSE,174.11,1.29731938542007
"55",2018-02-20 09:02:07,173.953,51.3764699074074,0.3764699074,51,35,1.37646990740741,"light",4089.52266050272,"C3M31-55","Col-0","WW",2018-01-10,10,173.953,FALSE,FALSE,FALSE,FALSE,173.953,1.29475318731612
"55",2018-02-20 09:30:12,173.811,51.3959722222222,0.3959722222,51,36,1.39597222222223,"light",4095.63423622738,"C3M31-55","Col-0","WW",2018-01-10,10,173.811,FALSE,FALSE,FALSE,FALSE,173.811,1.29243216737496
"55",2018-02-20 10:00:12,173.665,51.4168055555556,0.4168055556,51,37,1.41680555555556,"light",4102.17301252765,"C3M31-55","Col-0","WW",2018-01-10,10,173.665,FALSE,FALSE,FALSE,FALSE,173.665,1.29004576659039
"55",2018-02-20 10:30:08,173.509,51.4375925925926,0.4375925926,51,38,1.43759259259259,"light",4108.70766273972,"C3M31-55","Col-0","WW",2018-01-10,10,173.509,FALSE,FALSE,FALSE,FALSE,173.509,1.28749591369729
"55",2018-02-20 11:00:07,173.346,51.4584143518519,0.4584143519,51,39,1.45841435185186,"light",4115.26366391766,"C3M31-55","Col-0","WW",2018-01-10,10,173.346,FALSE,FALSE,FALSE,FALSE,173.346,1.28483164432821
"55",2018-02-20 11:30:10,173.181,51.4792824074074,0.4792824074,51,40,1.47928240740741,"light",4121.84473800345,"C3M31-55","Col-0","WW",2018-01-10,10,173.181,FALSE,FALSE,FALSE,FALSE,173.181,1.28213468453743
"55",2018-02-20 12:00:10,173.015,51.5001157407407,0.5001157407,51,41,1.50011574074074,"light",4128.42535998573,"C3M31-55","Col-0","WW",2018-01-10,10,173.015,FALSE,FALSE,FALSE,FALSE,173.015,1.2794213795358
"55",2018-02-20 12:30:08,172.852,51.5209259259259,0.5209259259,51,42,1.52092592592593,"light",4135.00915877353,"C3M31-55","Col-0","WW",2018-01-10,10,172.852,FALSE,FALSE,FALSE,FALSE,172.852,1.27675711016672
"55",2018-02-20 13:00:07,172.673,51.5417476851852,0.5417476852,51,43,1.54174768518519,"light",4141.60712756102,"C3M31-55","Col-0","WW",2018-01-10,10,172.673,FALSE,FALSE,FALSE,FALSE,172.673,1.27383131742399
"55",2018-02-20 13:30:08,172.499,51.5625925925926,0.5625925926,51,44,1.56259259259259,"light",4148.22297702455,"C3M31-55","Col-0","WW",2018-01-10,10,172.499,FALSE,FALSE,FALSE,FALSE,172.499,1.27098725073553
"55",2018-02-20 14:00:08,172.318,51.5834259259259,0.5834259259,51,45,1.58342592592593,"light",4154.84571248527,"C3M31-55","Col-0","WW",2018-01-10,10,172.318,FALSE,FALSE,FALSE,FALSE,172.318,1.2680287675711
"55",2018-02-20 14:30:10,172.133,51.6042824074074,0.6042824074,51,46,1.60428240740741,"light",4161.48639752878,"C3M31-55","Col-0","WW",2018-01-10,10,172.133,FALSE,FALSE,FALSE,FALSE,172.133,1.26500490356326
"55",2018-02-20 15:00:08,171.97,51.6250925925926,0.6250925926,51,47,1.62509259259259,"light",4168.1229203457,"C3M31-55","Col-0","WW",2018-01-10,10,171.97,FALSE,FALSE,FALSE,FALSE,171.97,1.26234063419418
"55",2018-02-20 15:30:08,171.793,51.6459259259259,0.6459259259,51,48,1.64592592592593,"light",4174.77742653356,"C3M31-55","Col-0","WW",2018-01-10,10,171.793,FALSE,FALSE,FALSE,FALSE,171.793,1.25944753187316
"55",2018-02-20 16:00:14,171.615,51.6668287037037,0.6668287037,51,49,1.6668287037037,"light",4181.46479168255,"C3M31-55","Col-0","WW",2018-01-10,10,171.615,FALSE,FALSE,FALSE,FALSE,171.615,1.25653808434129
"55",2018-02-20 16:30:07,171.447,51.6875810185185,0.6875810185,51,50,1.68758101851852,"light",4188.11461637821,"C3M31-55","Col-0","WW",2018-01-10,10,171.447,FALSE,FALSE,FALSE,FALSE,171.447,1.25379208891795
"55",2018-02-20 17:00:08,171.289,51.7084259259259,0.7084259259,51,51,1.70842592592593,"light",4194.80475742359,"C3M31-55","Col-0","WW",2018-01-10,10,171.289,FALSE,FALSE,FALSE,FALSE,171.289,1.25120954560314
"55",2018-02-20 17:30:08,171.125,51.7292592592593,0.7292592593,51,52,1.72925925925927,"light",4201.50186179133,"C3M31-55","Col-0","WW",2018-01-10,10,171.125,FALSE,FALSE,FALSE,FALSE,171.125,1.24852893102321
"55",2018-02-20 18:00:10,170.966,51.7501157407407,0.7501157407,51,53,1.75011574074074,"light",4208.21711730372,"C3M31-55","Col-0","WW",2018-01-10,10,170.966,FALSE,FALSE,FALSE,FALSE,170.966,1.24593004249755
"55",2018-02-20 18:30:07,170.814,51.7709143518519,0.7709143519,51,54,1.77091435185186,"light",4214.92442837109,"C3M31-55","Col-0","WW",2018-01-10,10,170.814,FALSE,FALSE,FALSE,FALSE,170.814,1.24344557044786
"55",2018-02-20 19:00:08,170.66,51.7917592592593,0.7917592593,51,55,1.79175925925926,"light",4221.65739570946,"C3M31-55","Col-0","WW",2018-01-10,10,170.66,FALSE,FALSE,FALSE,FALSE,170.66,1.24092840797646
"55",2018-02-20 19:30:07,170.505,51.8125810185185,0.8125810185,51,56,1.81258101851852,"light",4228.39362352877,"C3M31-55","Col-0","WW",2018-01-10,10,170.505,FALSE,FALSE,FALSE,FALSE,170.505,1.23839490029421
"55",2018-02-20 20:00:10,170.349,51.8334490740741,0.8334490741,51,57,1.83344907407407,"darklight",4235.15561351845,"C3M31-55","Col-0","WW",2018-01-10,10,170.349,FALSE,FALSE,FALSE,FALSE,170.349,1.23584504740111
"55",2018-02-20 20:30:12,170.262,51.8543055555556,0.8543055556,51,58,1.85430555555556,"dark",4241.92465778288,"C3M31-55","Col-0","WW",2018-01-10,10,170.262,FALSE,FALSE,FALSE,FALSE,170.262,1.23442301405688
"55",2018-02-20 21:00:08,170.196,51.8750925925926,0.8750925926,51,59,1.87509259259259,"dark",4248.6819285708,"C3M31-55","Col-0","WW",2018-01-10,10,170.196,FALSE,FALSE,FALSE,FALSE,170.196,1.23334423014057
"55",2018-02-20 21:30:08,170.136,51.8959259259259,0.8959259259,51,60,1.89592592592593,"dark",4255.46504910832,"C3M31-55","Col-0","WW",2018-01-10,10,170.136,FALSE,FALSE,FALSE,FALSE,170.136,1.23236351748938
"55",2018-02-20 22:00:09,170.073,51.9167708333333,0.9167708333,51,61,1.91677083333333,"dark",4262.26277648686,"C3M31-55","Col-0","WW",2018-01-10,10,170.073,FALSE,FALSE,FALSE,FALSE,170.073,1.23133376920562
"55",2018-02-20 22:30:10,170.008,51.9376157407407,0.9376157407,51,62,1.93761574074074,"dark",4269.07136263101,"C3M31-55","Col-0","WW",2018-01-10,10,170.008,FALSE,FALSE,FALSE,FALSE,170.008,1.23027133050016
"55",2018-02-20 23:00:07,169.934,51.9584143518519,0.9584143519,51,63,1.95841435185186,"dark",4275.87566687668,"C3M31-55","Col-0","WW",2018-01-10,10,169.934,FALSE,FALSE,FALSE,FALSE,169.934,1.22906178489702
"55",2018-02-21 00:00:10,169.789,52.0001157407407,0.0001157407,52,64,2.00011574074074,"dark",4289.5510423929,"C3M31-55","Col-0","WW",2018-01-10,10,169.789,FALSE,FALSE,FALSE,FALSE,169.789,1.22669172932331
"55",2018-02-21 01:00:08,169.665,52.0417592592593,0.0417592593,52,65,2.04175925925926,"dark",4303.25108652995,"C3M31-55","Col-0","WW",2018-01-10,10,169.665,FALSE,FALSE,FALSE,FALSE,169.665,1.22466492317751
"55",2018-02-21 02:00:07,169.522,52.0834143518519,0.0834143519,52,66,2.08341435185186,"dark",4316.99871205016,"C3M31-55","Col-0","WW",2018-01-10,10,169.522,FALSE,FALSE,FALSE,FALSE,169.522,1.2223275580255
"55",2018-02-21 03:00:08,169.393,52.1250925925926,0.1250925926,52,67,2.12509259259259,"dark",4330.79793353765,"C3M31-55","Col-0","WW",2018-01-10,10,169.393,FALSE,FALSE,FALSE,FALSE,169.393,1.22021902582543
"55",2018-02-21 04:00:08,169.253,52.1667592592593,0.1667592593,52,68,2.16675925925926,"dark",4344.63741359158,"C3M31-55","Col-0","WW",2018-01-10,10,169.253,FALSE,FALSE,FALSE,FALSE,169.253,1.21793069630598
"55",2018-02-21 05:00:08,169.117,52.2084259259259,0.2084259259,52,69,2.20842592592593,"dark",4358.52111903101,"C3M31-55","Col-0","WW",2018-01-10,10,169.117,FALSE,FALSE,FALSE,FALSE,169.117,1.21570774762994
"55",2018-02-21 06:00:09,168.974,52.2501041666667,0.2501041667,52,70,2.25010416666667,"dark",4372.45306626822,"C3M31-55","Col-0","WW",2018-01-10,10,168.974,FALSE,FALSE,FALSE,FALSE,168.974,1.21337038247793
"55",2018-02-21 07:00:08,168.829,52.2917592592593,0.2917592593,52,71,2.29175925925926,"dark",4386.42177182387,"C3M31-55","Col-0","WW",2018-01-10,10,168.829,FALSE,FALSE,FALSE,FALSE,168.829,1.21100032690422
"55",2018-02-21 07:35:15,168.741,52.3161458333333,0.3161458333,52,72,2.31614583333333,"dark",4394.62031772259,"C3M31-55","Col-0","WW",2018-01-10,10,168.741,FALSE,FALSE,FALSE,FALSE,168.741,1.20956194834913
"55",2018-02-21 07:47:07,168.699,52.3243865740741,0.3243865741,52,73,2.32438657407408,"dark",4397.39424289726,"C3M31-55","Col-0","WW",2018-01-10,10,168.699,FALSE,FALSE,FALSE,FALSE,168.699,1.2088754494933
"55",2018-02-21 08:00:07,168.686,52.3334143518519,0.3334143519,52,74,2.33341435185186,"darklight",4400.43510329817,"C3M31-55","Col-0","WW",2018-01-10,10,168.686,FALSE,FALSE,FALSE,FALSE,168.686,1.20866296175221
"55",2018-02-21 08:15:08,168.619,52.3438425925926,0.3438425926,52,75,2.34384259259259,"light",4403.95030441333,"C3M31-55","Col-0","WW",2018-01-10,10,168.619,FALSE,FALSE,FALSE,FALSE,168.619,1.20756783262504
"55",2018-02-21 08:30:08,168.551,52.3542592592593,0.3542592593,52,76,2.35425925925927,"light",4407.46440745976,"C3M31-55","Col-0","WW",2018-01-10,10,168.551,FALSE,FALSE,FALSE,FALSE,168.551,1.20645635828702
"55",2018-02-21 09:00:07,168.398,52.3750810185185,0.3750810185,52,77,2.37508101851852,"light",4414.49711560521,"C3M31-55","Col-0","WW",2018-01-10,10,168.398,FALSE,FALSE,FALSE,FALSE,168.398,1.20395554102648
"55",2018-02-21 09:30:08,168.224,52.3959259259259,0.3959259259,52,78,2.39592592592593,"light",4421.54888258225,"C3M31-55","Col-0","WW",2018-01-10,10,168.224,FALSE,FALSE,FALSE,FALSE,168.224,1.20111147433802
"55",2018-02-21 10:00:10,168.033,52.4167824074074,0.4167824074,52,79,2.4167824074074,"light",4428.61583899065,"C3M31-55","Col-0","WW",2018-01-10,10,168.033,FALSE,FALSE,FALSE,FALSE,168.033,1.19798953906505
"55",2018-02-21 10:30:07,167.853,52.4375810185185,0.4375810185,52,80,2.43758101851852,"light",4435.67443487627,"C3M31-55","Col-0","WW",2018-01-10,10,167.853,FALSE,FALSE,FALSE,FALSE,167.853,1.19504740111147
"55",2018-02-21 11:00:08,167.665,52.4584259259259,0.4584259259,52,81,2.45842592592593,"light",4442.76003073953,"C3M31-55","Col-0","WW",2018-01-10,10,167.665,FALSE,FALSE,FALSE,FALSE,167.665,1.19197450147107
"55",2018-02-21 11:30:07,167.483,52.4792476851852,0.4792476852,52,82,2.47924768518519,"light",4449.84905784628,"C3M31-55","Col-0","WW",2018-01-10,10,167.483,FALSE,FALSE,FALSE,FALSE,167.483,1.18899967309578
"55",2018-02-21 12:00:09,167.293,52.5001041666667,0.5001041667,52,83,2.50010416666667,"light",4456.9612463917,"C3M31-55","Col-0","WW",2018-01-10,10,167.293,FALSE,FALSE,FALSE,FALSE,167.293,1.18589408303367
"55",2018-02-21 12:30:07,167.098,52.5209143518519,0.5209143519,52,84,2.52091435185186,"light",4464.06897718312,"C3M31-55","Col-0","WW",2018-01-10,10,167.098,FALSE,FALSE,FALSE,FALSE,167.098,1.18270676691729
"55",2018-02-21 13:00:08,166.905,52.5417592592593,0.5417592593,52,85,2.54175925925926,"light",4471.19993080527,"C3M31-55","Col-0","WW",2018-01-10,10,166.905,FALSE,FALSE,FALSE,FALSE,166.905,1.17955214122262
"55",2018-02-21 13:30:08,166.713,52.5625925925926,0.5625925926,52,86,2.56259259259259,"light",4478.33830656225,"C3M31-55","Col-0","WW",2018-01-10,10,166.713,FALSE,FALSE,FALSE,FALSE,166.713,1.1764138607388
"55",2018-02-21 14:05:11,177.077,52.5869328703704,0.5869328704,52,87,2.58693287037037,"light",4486.69274588745,"C3M31-55","Col-0","WW",2018-01-10,10,166.511507311448,FALSE,FALSE,FALSE,FALSE,166.511507311448,1.34581562602158
"55",2018-02-21 14:30:08,176.937,52.6042592592593,0.6042592593,52,88,2.60425925925927,"light",4492.64926602505,"C3M31-55","Col-0","WW",2018-01-10,10,166.371507311448,FALSE,FALSE,FALSE,FALSE,166.371507311448,1.34352729650212
"55",2018-02-21 15:00:08,176.753,52.6250925925926,0.6250925926,52,89,2.62509259259259,"light",4499.82188614974,"C3M31-55","Col-0","WW",2018-01-10,10,166.187507311448,FALSE,FALSE,FALSE,FALSE,166.187507311448,1.34051977770513
"55",2018-02-21 15:30:08,176.582,52.6459259259259,0.6459259259,52,90,2.64592592592593,"light",4507.00595753101,"C3M31-55","Col-0","WW",2018-01-10,10,166.016507311448,FALSE,FALSE,FALSE,FALSE,166.016507311448,1.33772474664923
"55",2018-02-21 16:00:10,176.418,52.6667824074074,0.6667824074,52,91,2.6667824074074,"light",4514.20949988236,"C3M31-55","Col-0","WW",2018-01-10,10,165.852507311448,FALSE,FALSE,FALSE,FALSE,165.852507311448,1.3350441320693
"55",2018-02-21 16:47:07,185.752,52.6993865740741,0.6993865741,52,92,2.69938657407408,"light",4525.49360576262,"C3M31-55","Col-0","WW",2018-01-10,10,165.589078919769,FALSE,FALSE,FALSE,FALSE,165.589078919769,1.48761033017326
"55",2018-02-21 17:10:07,185.626,52.7153587962963,0.7153587963,52,93,2.7153587962963,"light",4531.03178497835,"C3M31-55","Col-0","WW",2018-01-10,10,165.463078919769,FALSE,FALSE,FALSE,FALSE,165.463078919769,1.48555083360575
"55",2018-02-21 17:35:08,185.498,52.7327314814815,0.7327314815,52,94,2.73273148148149,"light",4537.06325335913,"C3M31-55","Col-0","WW",2018-01-10,10,165.335078919769,FALSE,FALSE,FALSE,FALSE,165.335078919769,1.48345864661654
"55",2018-02-21 18:00:07,185.352,52.7500810185185,0.7500810185,52,95,2.75008101851852,"light",4543.09469786506,"C3M31-55","Col-0","WW",2018-01-10,10,165.189078919769,FALSE,FALSE,FALSE,FALSE,165.189078919769,1.48107224583197
"55",2018-02-21 18:30:13,185.18,52.7709837962963,0.7709837963,52,96,2.7709837962963,"light",4550.37205185237,"C3M31-55","Col-0","WW",2018-01-10,10,165.017078919769,FALSE,FALSE,FALSE,FALSE,165.017078919769,1.47826086956522
"55",2018-02-21 19:00:08,185.003,52.7917592592593,0.7917592593,52,97,2.79175925925926,"light",4557.61663177241,"C3M31-55","Col-0","WW",2018-01-10,10,164.840078919769,FALSE,FALSE,FALSE,FALSE,164.840078919769,1.4753677672442
"55",2018-02-21 19:30:08,184.838,52.8125925925926,0.8125925926,52,98,2.81259259259259,"light",4564.89297382316,"C3M31-55","Col-0","WW",2018-01-10,10,164.675078919769,FALSE,FALSE,FALSE,FALSE,164.675078919769,1.47267080745342
"55",2018-02-21 19:45:09,184.758,52.8230208333333,0.8230208333,52,99,2.82302083333333,"light",4568.53954887665,"C3M31-55","Col-0","WW",2018-01-10,10,164.595078919769,FALSE,FALSE,FALSE,FALSE,164.595078919769,1.47136319058516
"55",2018-02-21 20:00:05,184.67,52.8333912037037,0.8333912037,52,100,2.83339120370371,"darklight",4572.16877645197,"C3M31-55","Col-0","WW",2018-01-10,10,164.507078919769,FALSE,FALSE,FALSE,FALSE,164.507078919769,1.46992481203007
"55",2018-02-21 20:15:07,184.609,52.8438310185185,0.8438310185,52,101,2.84383101851852,"dark",4575.82521896176,"C3M31-55","Col-0","WW",2018-01-10,10,164.446078919769,FALSE,FALSE,FALSE,FALSE,164.446078919769,1.46892775416803
"55",2018-02-21 20:30:08,184.561,52.8542592592593,0.8542592593,52,102,2.85425925925927,"dark",4579.48052702446,"C3M31-55","Col-0","WW",2018-01-10,10,164.398078919769,FALSE,FALSE,FALSE,FALSE,164.398078919769,1.46814318404707
"55",2018-02-21 21:00:08,184.49,52.8750925925926,0.8750925926,52,103,2.87509259259259,"dark",4586.79177529776,"C3M31-55","Col-0","WW",2018-01-10,10,164.327078919769,FALSE,FALSE,FALSE,FALSE,164.327078919769,1.4669826740765
"55",2018-02-21 21:30:07,184.41,52.8959143518519,0.8959143519,52,104,2.89591435185186,"dark",4594.11062461735,"C3M31-55","Col-0","WW",2018-01-10,10,164.247078919769,FALSE,FALSE,FALSE,FALSE,164.247078919769,1.46567505720824
"55",2018-02-21 22:00:07,184.332,52.9167476851852,0.9167476852,52,105,2.91674768518519,"dark",4601.44523018524,"C3M31-55","Col-0","WW",2018-01-10,10,164.169078919769,FALSE,FALSE,FALSE,FALSE,164.169078919769,1.46440013076169
"55",2018-02-21 23:17:08,184.132,52.9702314814815,0.9702314815,52,106,2.97023148148148,"dark",4620.32845595014,"C3M31-55","Col-0","WW",2018-01-10,10,163.969078919769,FALSE,FALSE,FALSE,FALSE,163.969078919769,1.46113108859104
"55",2018-02-22 00:00:08,184.007,53.0000925925926,9.25926e-05,53,107,3.00009259259259,"dark",4630.9050423972,"C3M31-55","Col-0","WW",2018-01-10,10,163.844078919769,FALSE,FALSE,FALSE,FALSE,163.844078919769,1.45908793723439
"55",2018-02-22 01:00:55,183.846,53.0423032407407,0.0423032407,53,108,3.04230324074074,"dark",4645.89705854715,"C3M31-55","Col-0","WW",2018-01-10,10,163.683078919769,FALSE,FALSE,FALSE,FALSE,163.683078919769,1.45645635828702
"55",2018-02-22 02:00:06,183.701,53.0834027777778,0.0834027778,53,109,3.08340277777778,"dark",4660.54107379985,"C3M31-55","Col-0","WW",2018-01-10,10,163.538078919769,FALSE,FALSE,FALSE,FALSE,163.538078919769,1.4540863027133
"55",2018-02-22 03:00:08,183.536,53.1250925925926,0.1250925926,53,110,3.12509259259259,"dark",4675.44256689255,"C3M31-55","Col-0","WW",2018-01-10,10,163.373078919769,FALSE,FALSE,FALSE,FALSE,163.373078919769,1.45138934292252
"55",2018-02-22 04:00:08,183.368,53.1667592592593,0.1667592593,53,111,3.16675925925926,"dark",4690.38339191851,"C3M31-55","Col-0","WW",2018-01-10,10,163.205078919769,FALSE,FALSE,FALSE,FALSE,163.205078919769,1.44864334749918
"55",2018-02-22 05:00:08,183.2,53.2084259259259,0.2084259259,53,112,3.20842592592593,"dark",4705.37196178344,"C3M31-55","Col-0","WW",2018-01-10,10,163.037078919769,FALSE,FALSE,FALSE,FALSE,163.037078919769,1.44589735207584
"55",2018-02-22 06:00:07,183.029,53.2500810185185,0.2500810185,53,113,3.25008101851852,"dark",4720.40424559937,"C3M31-55","Col-0","WW",2018-01-10,10,162.866078919769,FALSE,FALSE,FALSE,FALSE,162.866078919769,1.44310232101994
"55",2018-02-22 07:00:09,182.852,53.2917708333333,0.2917708333,53,114,3.29177083333333,"dark",4735.49714364419,"C3M31-55","Col-0","WW",2018-01-10,10,162.689078919769,FALSE,FALSE,FALSE,FALSE,162.689078919769,1.44020921869892
