"idObs","idPot","decimalDay","HourOnDay","E","nobs","min_decimalDay","max_decimalDay","surface","E_mmol_per_m2_s","idPotManip","idGenotype","idWatering","Sowing","Sowing_decimalDay","Measuring_decimalDay","Days_Sowing_to_measuring","meanVPD","E_mmol_per_m2_s_kPa","SWC","Time","Exact_Time_min"
425,"59",51.8958333333333,0.8958333333,0.00323655084626633,7,51.8378009259259,51.9610532407407,5732.03806038863,0.56464224629501,"C3M31-59","Col-0","WW",2018-01-10,10,50,40,0.732777777777778,0.770550449833979,1.14744126384013,0.5625,810
426,"59",51.9166666666667,0.9166666667,0.00319380802372104,8,51.8378009259259,52.0028703703704,5742.86333603533,0.556135125779596,"C3M31-59","Col-0","WW",2018-01-10,10,50,40,0.734041666666667,0.75763427477495,1.14644179269061,0.583333333333329,840
427,"59",51.9375,0.9375,0.00317537799137407,9,51.8378009259259,52.0445833333333,5753.68861168204,0.551885617328494,"C3M31-59","Col-0","WW",2018-01-10,10,50,40,0.732433333333333,0.753496041498877,1.14530385773297,0.604166666666664,870
428,"59",51.9583333333333,0.9583333333,0.00318124714379571,10,51.8378009259259,52.0859722222222,5764.51388732875,0.551867374417913,"C3M31-59","Col-0","WW",2018-01-10,10,50,40,0.733555555555556,0.752318444374616,1.14405797101449,0.625,900
429,"59",51.9791666666667,0.9791666667,0.00317805111744093,9,51.8570601851852,52.0859722222222,5775.33916297545,0.550279564153528,"C3M31-59","Col-0","WW",2018-01-10,10,50,40,0.732878787878788,0.75084662464612,1.14314569768256,0.645833333333329,930
430,"59",52,0,0.00319807866325483,9,51.8784722222222,52.1280324074074,5786.16443862216,0.552711333592237,"C3M31-59","Col-0","WW",2018-01-10,10,50,40,0.733638888888889,0.753383363345596,1.14078624938738,0.666666666666664,960
431,"59",52.0208333333333,0.0208333333,0.00319877689320022,8,51.8984490740741,52.1280324074074,5796.98971426886,0.551799649622745,"C3M31-59","Col-0","WW",2018-01-10,10,50,40,0.733424242424242,0.752360799799636,1.13974873976055,0.6875,990
432,"59",52.0416666666667,0.0416666667,0.00318494475113804,8,51.9196180555556,52.1693287037037,5807.81498991557,0.548389498747504,"C3M31-59","Col-0","WW",2018-01-10,10,50,40,0.734083333333333,0.747039843906237,1.13707663831128,0.708333333333329,1020
433,"59",52.0625,0.0625,0.00314228931720468,7,51.9406134259259,52.1693287037037,5818.64026556227,0.540038423719434,"C3M31-59","Col-0","WW",2018-01-10,10,50,40,0.73430303030303,0.735443545012435,1.13577729768656,0.729166666666664,1050
434,"59",52.0833333333333,0.0833333333,0.00324243099334812,7,51.9610532407407,52.2111574074074,5829.46554120898,0.556214110955301,"C3M31-59","Col-0","WW",2018-01-10,10,50,40,0.733305555555556,0.758502518822336,1.13284274012062,0.75,1080
435,"59",52.1041666666667,0.1041666667,0.00324293014562645,6,52.0028703703704,52.2111574074074,5840.29081685569,0.555268606876051,"C3M31-59","Col-0","WW",2018-01-10,10,50,40,0.7324,0.758149381316291,1.1311856752783,0.770833333333329,1110
436,"59",52.125,0.125,0.00326089594221686,7,52.0028703703704,52.2531597222222,5851.11609250239,0.557311783028091,"C3M31-59","Col-0","WW",2018-01-10,10,50,40,0.731444444444444,0.761933168350724,1.12950085516248,0.791666666666664,1140
437,"59",52.1458333333333,0.1458333333,0.00327065034138878,6,52.0445833333333,52.2531597222222,5861.9413681491,0.557946614607898,"C3M31-59","Col-0","WW",2018-01-10,10,50,40,0.732533333333333,0.761667202322395,1.1278434152489,0.8125,1170
438,"59",52.1666666666667,0.1666666667,0.00328587084401915,7,52.0445833333333,52.2943171296296,5872.7666437958,0.559509860227541,"C3M31-59","Col-0","WW",2018-01-10,10,50,40,0.732111111111111,0.76424172743176,1.12615446934918,0.833333333333329,1200
439,"59",52.1875,0.1875,0.00330681840627907,7,52.0859722222222,52.3190625,5883.59191944251,0.562040748501199,"C3M31-59","Col-0","WW",2018-01-10,10,50,40,0.730393939393939,0.769503576340686,1.1229723647493,0.854166666666664,1230
440,"59",52.2083333333333,0.2083333333,0.0033231764860703,9,52.0859722222222,52.3361689814815,5894.41719508922,0.563783725529119,"C3M31-59","Col-0","WW",2018-01-10,10,50,40,0.729472222222222,0.772865241957591,1.12072218721557,0.875,1260
441,"59",52.2291666666667,0.2291666667,0.00334059865918319,8,52.1280324074074,52.3361689814815,5905.24247073592,0.565700506920401,"C3M31-59","Col-0","WW",2018-01-10,10,50,40,0.7284,0.776634413674356,1.11920683679899,0.895833333333329,1290
442,"59",52.25,0.25,0.00337718560293752,7,52.1693287037037,52.3361689814815,5916.06774638263,0.570849717703536,"C3M31-59","Col-0","WW",2018-01-10,10,50,40,0.727583333333333,0.784583279400118,1.11774462147808,0.916666666666664,1320
443,"59",52.2708333333333,0.2708333333,0.00339133239439586,6,52.2111574074074,52.3361689814815,5926.89302202934,0.572193960948983,"C3M31-59","Col-0","WW",2018-01-10,10,50,40,0.726666666666667,0.787422882039885,1.11632010081916,0.9375,1350
444,"59",52.2916666666667,0.2916666667,0.00339133239439586,6,52.2111574074074,52.3361689814815,5937.71829767604,0.571150772801598,"C3M31-59","Col-0","WW",2018-01-10,10,50,40,0.726666666666667,0.785987302020548,1.11632010081916,0.958333333333329,1380
445,"59",52.3125,0.3125,0.00339692331810631,5,52.2531597222222,52.3361689814815,5948.54357332275,0.571051262588105,"C3M31-59","Col-0","WW",2018-01-10,10,50,40,0.726666666666667,0.785850361359778,1.11500630119723,0.979166666666664,1410
446,"59",52.3333333333333,0.3333333333,0.00339692331810631,5,52.2531597222222,52.3361689814815,5959.36884896945,0.570013940099334,"C3M31-59","Col-0","WW",2018-01-10,10,50,40,0.726666666666667,0.784422853347708,1.11500630119723,1,1440
447,"59",52.3541666666667,0.3541666667,0.00709176197897609,5,52.3361689814815,52.3993865740741,5970.19412461616,1.1878612036643,"C3M31-59","Col-0","WW",2018-01-10,10,50,40,0.746,1.59230724351783,1.10806553245117,1.02083333333333,1470
448,"59",52.375,0.375,0.00727479637951666,6,52.3361689814815,52.4201388888889,5981.01940026286,1.21631379078906,"C3M31-59","Col-0","WW",2018-01-10,10,50,40,0.74975,1.62229248521382,1.10634320520899,1.04166666666666,1500
449,"59",52.3958333333333,0.3958333333,0.00741138718845038,7,52.3361689814815,52.4409259259259,5991.84467590957,1.23691243503827,"C3M31-59","Col-0","WW",2018-01-10,10,50,40,0.7504,1.64833746673543,1.10453686200378,1.0625,1530
450,"59",52.4166666666667,0.4166666667,0.00759914842647452,9,52.3361689814815,52.4819791666667,6002.66995155627,1.26596139514623,"C3M31-59","Col-0","WW",2018-01-10,10,50,40,0.753285714285714,1.68058595979966,1.10077189666037,1.08333333333333,1560
451,"59",52.4375,0.4375,0.00772952216061758,11,52.3361689814815,52.5239814814815,6013.49522720298,1.28536264993641,"C3M31-59","Col-0","WW",2018-01-10,10,50,40,0.754111111111111,1.70447382487516,1.09687661110156,1.10416666666666,1590
452,"59",52.4583333333333,0.4583333333,0.0078550051476565,13,52.3361689814815,52.5664351851852,6024.32050284969,1.30388234555928,"C3M31-59","Col-0","WW",2018-01-10,10,50,40,0.754363636363636,1.72845333829261,1.09284935291552,1.125,1620
453,"59",52.4791666666667,0.4791666667,0.00799519670985911,14,52.3469328703704,52.6072569444444,6035.14577849639,1.32477275666588,"C3M31-59","Col-0","WW",2018-01-10,10,50,40,0.756105263157895,1.75210095897617,1.10797664056171,1.14583333333333,1650
454,"59",52.5,0.5,0.00807838418879651,13,52.3782060185185,52.6291550925926,6045.9710541431,1.33615991814262,"C3M31-59","Col-0","WW",2018-01-10,10,50,40,0.757805555555556,1.76319625575069,1.11491081382386,1.16666666666666,1680
455,"59",52.5208333333333,0.5208333333,0.00814685865015668,13,52.3993865740741,52.6509837962963,6056.79632978981,1.3450772003158,"C3M31-59","Col-0","WW",2018-01-10,10,50,40,0.757944444444444,1.77463824713658,1.12200329601086,1.1875,1710
456,"59",52.5416666666667,0.5416666667,0.00815502921957501,13,52.4201388888889,52.671099537037,6067.62160543651,1.34402402619639,"C3M31-59","Col-0","WW",2018-01-10,10,50,40,0.758555555555556,1.77182016050499,1.12913334302748,1.20833333333333,1740
457,"59",52.5625,0.5625,0.00816927709307747,12,52.4409259259259,52.671099537037,6078.44688108321,1.34397441532329,"C3M31-59","Col-0","WW",2018-01-10,10,50,40,0.759060606060606,1.77057589946379,1.13175015752993,1.22916666666666,1770
458,"59",52.5833333333333,0.5833333333,0.00811131803896926,12,52.4621180555556,52.702349537037,6089.27215672992,1.33206692527358,"C3M31-59","Col-0","WW",2018-01-10,10,50,40,0.758342857142857,1.75654970931261,1.15189823566478,1.25,1800
459,"59",52.6041666666667,0.6041666667,0.0079787842071771,13,52.4819791666667,52.735775462963,6100.09743237663,1.30797651933053,"C3M31-59","Col-0","WW",2018-01-10,10,50,40,0.758694444444444,1.72398325690694,1.1842567010809,1.27083333333333,1830
460,"59",52.625,0.625,0.00788133628217848,13,52.5032986111111,52.7532986111111,6110.92270802333,1.28971297114111,"C3M31-59","Col-0","WW",2018-01-10,10,50,40,0.758472222222222,1.70040897129024,1.20277979739227,1.29166666666666,1860
461,"59",52.6458333333333,0.6458333333,0.00778567142287333,13,52.5239814814815,52.7745601851852,6121.74798367004,1.2718052823543,"C3M31-59","Col-0","WW",2018-01-10,10,50,40,0.758277777777778,1.67722874074125,1.22132349377151,1.3125,1890
462,"59",52.6666666666667,0.6666666667,0.00770095254452344,13,52.5450231481481,52.7957638888889,6132.57325931674,1.25574570720765,"C3M31-59","Col-0","WW",2018-01-10,10,50,40,0.758416666666667,1.65574645494911,1.23986840191944,1.33333333333333,1920
463,"59",52.6875,0.6875,0.00763383155797379,13,52.5664351851852,52.8166203703704,6143.39853496345,1.24260724980285,"C3M31-59","Col-0","WW",2018-01-10,10,50,40,0.758444444444444,1.63836291359883,1.25845572197179,1.35416666666666,1950
464,"59",52.7083333333333,0.7083333333,0.00758535194118002,13,52.5901273148148,52.8280208333333,6154.22381061016,1.23254405016966,"C3M31-59","Col-0","WW",2018-01-10,10,50,40,0.757828571428571,1.62641538817442,1.27721026610441,1.375,1980
465,"59",52.7291666666667,0.7291666667,0.00750300142091991,11,52.6291550925926,52.8280208333333,6165.04908625686,1.21702217061752,"C3M31-59","Col-0","WW",2018-01-10,10,50,40,0.757655172413793,1.6063008805711,1.28969324626224,1.39583333333333,2010
466,"59",52.75,0.75,0.00748469745924957,9,52.671099537037,52.8280208333333,6175.87436190357,1.21192514948484,"C3M31-59","Col-0","WW",2018-01-10,10,50,40,0.756347826086956,1.60233837883141,1.30956381712525,1.41666666666666,2040
467,"59",52.7708333333333,0.7708333333,0.00752966385845778,8,52.702349537037,52.8280208333333,6186.69963755027,1.21707280126489,"C3M31-59","Col-0","WW",2018-01-10,10,50,40,0.756166666666667,1.60952982314069,1.32396424070573,1.4375,2070
468,"59",52.7916666666667,0.7916666667,0.00752966385845778,8,52.702349537037,52.8280208333333,6197.52491319698,1.21494692863988,"C3M31-59","Col-0","WW",2018-01-10,10,50,40,0.756166666666667,1.60671844210695,1.32396424070573,1.45833333333333,2100
469,"59",52.8125,0.8125,0.00758096871216871,7,52.7188541666667,52.8280208333333,6208.35018884369,1.22109231624717,"C3M31-59","Col-0","WW",2018-01-10,10,50,40,0.755875,1.61546858441829,1.32231974075074,1.47916666666666,2130
470,"59",52.8333333333333,0.8333333333,0.00772387324534375,5,52.7532986111111,52.8280208333333,6219.17546449039,1.24194489919841,"C3M31-59","Col-0","WW",2018-01-10,10,50,40,0.755272727272727,1.64436614000752,1.31883427851292,1.5,2160
471,"59",52.8541666666667,0.8541666667,0.0035407128700385,5,52.8368171296296,52.8984953703704,6230.0007401371,0.568332656403598,"C3M31-59","Col-0","WW",2018-01-10,10,50,40,0.733777777777778,0.774529664995818,1.3082797731569,1.52083333333333,2190
472,"59",52.875,0.875,0.00348753332768053,6,52.8368171296296,52.9199074074074,6240.8260157838,0.558825597582778,"C3M31-59","Col-0","WW",2018-01-10,10,50,40,0.732833333333333,0.762554829542113,1.30748529720647,1.54166666666666,2220
473,"59",52.8958333333333,0.8958333333,0.00348753332768053,6,52.8368171296296,52.9199074074074,6251.65129143051,0.557857942662459,"C3M31-59","Col-0","WW",2018-01-10,10,50,40,0.732833333333333,0.761234399812317,1.30748529720647,1.5625,2250
474,"59",52.9166666666667,0.9166666667,0.00347068699880536,8,52.8368171296296,53.0037615740741,6262.47656707721,0.554203590485478,"C3M31-59","Col-0","WW",2018-01-10,10,50,40,0.731208333333333,0.75792843875158,1.30502914303718,1.58333333333333,2280
475,"59",52.9375,0.9375,0.00346956679615411,9,52.8368171296296,53.045474537037,6273.30184272392,0.553068684265253,"C3M31-59","Col-0","WW",2018-01-10,10,50,40,0.7301,0.7575245641217,1.303670447385,1.60416666666666,2310
476,"59",52.9583333333333,0.9583333333,0.00347620499646303,10,52.8368171296296,53.0865740740741,6284.12711837063,0.553172291232128,"C3M31-59","Col-0","WW",2018-01-10,10,50,40,0.728944444444444,0.758867559041102,1.3022258979206,1.625,2340
477,"59",52.9791666666667,0.9791666667,0.00346209821319366,9,52.8466550925926,53.0865740740741,6294.95239401733,0.549980046947457,"C3M31-59","Col-0","WW",2018-01-10,10,50,40,0.728085714285714,0.755378159681395,1.30127949310369,1.64583333333333,2370
478,"59",53,0,0.0034898162031375,8,52.8778935185185,53.1281712962963,6305.77766966404,0.553431533104375,"C3M31-59","Col-0","WW",2018-01-10,10,50,40,0.7285,0.759686387240049,1.29733380592313,1.66666666666666,2400
479,"59",53.0208333333333,0.0208333333,0.003506563743566,7,52.8984953703704,53.1281712962963,6316.60294531075,0.555134424931547,"C3M31-59","Col-0","WW",2018-01-10,10,50,40,0.727818181818182,0.762737780945168,1.29596273291925,1.6875,2430
480,"59",53.0416666666667,0.0416666667,0.00353388095481791,7,52.9199074074074,53.1694444444444,6327.42822095745,0.55850194287675,"C3M31-59","Col-0","WW",2018-01-10,10,50,40,0.728722222222222,0.766412668428871,1.29260734539563,1.70833333333333,2460
481,"59",53.0625,0.0625,0.0035494686961223,6,52.9728703703704,53.1694444444444,6338.25349660416,0.560007373959404,"C3M31-59","Col-0","WW",2018-01-10,10,50,40,0.728285714285714,0.76893911685285,1.29078975005251,1.72916666666666,2490
482,"59",53.0833333333333,0.0833333333,0.00357131232822622,7,52.9728703703704,53.2112037037037,6349.07877225086,0.562492994075757,"C3M31-59","Col-0","WW",2018-01-10,10,50,40,0.728323529411765,0.77231198960448,1.28897740570708,1.75,2520
483,"59",53.1041666666667,0.1041666667,0.00357131232822622,7,52.9728703703704,53.2112037037037,6359.90404789757,0.561535567412658,"C3M31-59","Col-0","WW",2018-01-10,10,50,40,0.728323529411765,0.770997427291942,1.28897740570708,1.77083333333333,2550
484,"59",53.125,0.125,0.00364911851112086,7,53.0037615740741,53.2526388888889,6370.72932354427,0.572794467602764,"C3M31-59","Col-0","WW",2018-01-10,10,50,40,0.72825,0.786535485894629,1.28541497884598,1.79166666666666,2580
485,"59",53.1458333333333,0.1458333333,0.00368268760885784,6,53.045474537037,53.2526388888889,6381.55459919098,0.577083146687284,"C3M31-59","Col-0","WW",2018-01-10,10,50,40,0.728766666666667,0.791862708714198,1.28358800672128,1.8125,2610
486,"59",53.1666666666667,0.1666666667,0.00372524646529425,7,53.045474537037,53.2946875,6392.37987483769,0.582763624539576,"C3M31-59","Col-0","WW",2018-01-10,10,50,40,0.728805555555555,0.79961468473624,1.28165001350257,1.83333333333333,2640
487,"59",53.1875,0.1875,0.0038020753032616,7,53.0865740740741,53.3161111111111,6403.20515048439,0.593776899834917,"C3M31-59","Col-0","WW",2018-01-10,10,50,40,0.729727272727273,0.813697009864718,1.27808083535872,1.85416666666666,2670
488,"59",53.2083333333333,0.2083333333,0.00385705130444109,9,53.0865740740741,53.3362152777778,6414.0304261311,0.601345963175862,"C3M31-59","Col-0","WW",2018-01-10,10,50,40,0.729583333333333,0.82423204547234,1.27543583280823,1.875,2700
489,"59",53.2291666666667,0.2291666667,0.00390712436215553,8,53.1281712962963,53.3362152777778,6424.8557017778,0.6081263990216,"C3M31-59","Col-0","WW",2018-01-10,10,50,40,0.7295,0.833620834847978,1.27371219281664,1.89583333333333,2730
490,"59",53.25,0.25,0.00396940053810397,7,53.1694444444444,53.3362152777778,6435.68097742451,0.616780190321441,"C3M31-59","Col-0","WW",2018-01-10,10,50,40,0.728291666666667,0.846886238784518,1.27202268431002,1.91666666666666,2760
491,"59",53.2708333333333,0.2708333333,0.0040448138442915,6,53.2112037037037,53.3362152777778,6446.50625307122,0.627442786139312,"C3M31-59","Col-0","WW",2018-01-10,10,50,40,0.728222222222222,0.861608952586788,1.27038437303088,1.9375,2790
492,"59",53.2916666666667,0.2916666667,0.0040448138442915,6,53.2112037037037,53.3362152777778,6457.33152871792,0.626390921126298,"C3M31-59","Col-0","WW",2018-01-10,10,50,40,0.728222222222222,0.860164523975691,1.27038437303088,1.95833333333333,2820
493,"59",53.3125,0.3125,0.00408006808025882,5,53.2526388888889,53.3362152777778,6468.15680436463,0.630793006982398,"C3M31-59","Col-0","WW",2018-01-10,10,50,40,0.728416666666667,0.865978272942315,1.26884057971014,1.97916666666666,2850
494,"59",53.3333333333333,0.3333333333,0.00408006808025882,5,53.2526388888889,53.3362152777778,6478.98208001133,0.629739059295513,"C3M31-59","Col-0","WW",2018-01-10,10,50,40,0.728416666666667,0.864531370729453,1.26884057971014,2,2880
495,"59",53.3541666666667,0.3541666667,0.00821657109849702,5,53.3362152777778,53.3993402777778,6489.80735565804,1.26607318957373,"C3M31-59","Col-0","WW",2018-01-10,10,50,40,0.753777777777778,1.67963719135666,1.26037492123503,2.02083333333333,2910
496,"59",53.375,0.375,0.00838086675830533,6,53.3362152777778,53.4194097222222,6500.63263130475,1.28923863778212,"C3M31-59","Col-0","WW",2018-01-10,10,50,40,0.75475,1.70816646277856,1.25843572778828,2.04166666666666,2940
497,"59",53.3958333333333,0.3958333333,0.00853292259519307,7,53.3362152777778,53.4405555555555,6511.45790695145,1.31044732487383,"C3M31-59","Col-0","WW",2018-01-10,10,50,40,0.755533333333333,1.73446659076215,1.25637321091007,2.0625,2970
498,"59",53.4166666666667,0.4166666667,0.00853292259519307,7,53.3362152777778,53.4405555555555,6522.28318259816,1.30827232677652,"C3M31-59","Col-0","WW",2018-01-10,10,50,40,0.755533333333333,1.73158783214046,1.25637321091007,2.08333333333333,3000
499,"59",53.4375,0.4375,0.0086874776879531,6,53.3473263888889,53.4405555555555,6533.10845824486,1.32976174258815,"C3M31-59","Col-0","WW",2018-01-10,10,50,40,0.758153846153846,1.75394710365726,1.25482566687671,2.10416666666666,3030
500,"59",53.4583333333333,0.4583333333,0.0111684612576347,5,53.3795486111111,53.5449421296296,6543.93373389157,1.70668923491574,"C3M31-59","Col-0","WW",2018-01-10,10,50,40,1.13058333333333,1.50956518161634,1.23276622558286,2.125,3060
501,"59",53.4791666666667,0.4791666667,0.013001557281604,8,53.4621527777778,53.5344097222222,6554.75900953827,1.98352941163581,"C3M31-59","Col-0","WW",2018-01-10,10,50,40,1.4957,1.32615458423201,1.22627993068683,2.14583333333333,3090
502,"59",53.5,0.5,0.013001557281604,8,53.4621527777778,53.5344097222222,6565.58428518498,1.98025898638474,"C3M31-59","Col-0","WW",2018-01-10,10,50,40,1.4957,1.32396803261666,1.22627993068683,2.16666666666666,3120
503,"59",53.5208333333333,0.5208333333,0.013001557281604,8,53.4621527777778,53.5344097222222,6576.40956083169,1.97699932787637,"C3M31-59","Col-0","WW",2018-01-10,10,50,40,1.4957,1.32178867946538,1.22627993068683,2.1875,3150
504,"59",53.5416666666667,0.5416666667,0.00817857754127353,5,53.5449421296296,53.5872800925926,6587.23483647839,1.24157977426016,"C3M31-59","Col-0","WW",2018-01-10,10,50,40,0.751166666666667,1.65286857012669,1.20843100189036,2.20833333333333,3180
505,"59",53.5625,0.5625,0.00843599314224225,7,53.5449421296296,53.6183912037037,6598.0601121251,1.2785565755516,"C3M31-59","Col-0","WW",2018-01-10,10,50,40,0.754181818181818,1.69528957703322,1.20561931767036,2.22916666666666,3210
506,"59",53.5833333333333,0.5833333333,0.00850885666224424,8,53.5449421296296,53.6285532407407,6608.88538777181,1.28748739961324,"C3M31-59","Col-0","WW",2018-01-10,10,50,40,0.754333333333333,1.70678842193536,1.20432025834909,2.25,3240
507,"59",53.6041666666667,0.6041666667,0.00871517571183155,10,53.5449421296296,53.6709837962963,6619.71066341851,1.3165493410449,"C3M31-59","Col-0","WW",2018-01-10,10,50,40,0.7565,1.74031637943807,1.20108853182105,2.27083333333333,3270
508,"59",53.625,0.625,0.00871455683701789,12,53.5449421296296,53.7117013888889,6630.53593906522,1.31430655336233,"C3M31-59","Col-0","WW",2018-01-10,10,50,40,0.7565,1.73735168983785,1.19749396135266,2.29166666666666,3300
509,"59",53.6458333333333,0.6458333333,0.00865497470308556,14,53.5449421296296,53.7538657407407,6641.36121471192,1.30319288821591,"C3M31-59","Col-0","WW",2018-01-10,10,50,40,0.7553,1.7253977071573,1.19370667926906,2.3125,3330
510,"59",53.6666666666667,0.6666666667,0.00857814041210332,16,53.5449421296296,53.7948958333333,6652.18649035863,1.28952193756686,"C3M31-59","Col-0","WW",2018-01-10,10,50,40,0.754361111111111,1.70942260751949,1.1898363657845,2.33333333333333,3360
511,"59",53.6875,0.6875,0.00855000262066431,16,53.5560300925926,53.8161342592593,6663.01176600533,1.28320389051185,"C3M31-59","Col-0","WW",2018-01-10,10,50,40,0.754459459459459,1.70082550417118,1.18631852551985,2.35416666666666,3390
512,"59",53.7083333333333,0.7083333333,0.00850267179328864,15,53.5760648148148,53.8272800925926,6673.83704165204,1.27403047755327,"C3M31-59","Col-0","WW",2018-01-10,10,50,40,0.754405405405405,1.68878757817042,1.18109325771897,2.375,3420
513,"59",53.7291666666667,0.7291666667,0.00840446745511137,12,53.6183912037037,53.8272800925926,6684.66231729875,1.25727629253045,"C3M31-59","Col-0","WW",2018-01-10,10,50,40,0.753866666666667,1.66777010859186,1.17550672127704,2.39583333333333,3450
514,"59",53.75,0.75,0.00826044846746189,9,53.6709837962963,53.8272800925926,6695.48759294545,1.23373366805508,"C3M31-59","Col-0","WW",2018-01-10,10,50,40,0.75195652173913,1.64069814196397,1.16922565287405,2.41666666666666,3480
515,"59",53.7708333333333,0.7708333333,0.00819594208334021,7,53.7117013888889,53.8272800925926,6706.31286859216,1.2221234296605,"C3M31-59","Col-0","WW",2018-01-10,10,50,40,0.750352941176471,1.62873144435784,1.1650666126564,2.4375,3510
516,"59",53.7916666666667,0.7916666667,0.00819594208334021,7,53.7117013888889,53.8272800925926,6717.13814423886,1.22015386721943,"C3M31-59","Col-0","WW",2018-01-10,10,50,40,0.750352941176471,1.62610659632568,1.1650666126564,2.45833333333333,3540
517,"59",53.8125,0.8125,0.0081620364614023,6,53.7327083333333,53.8272800925926,6727.96341988557,1.21315113534626,"C3M31-59","Col-0","WW",2018-01-10,10,50,40,0.750428571428571,1.61661106937442,1.16300147027935,2.47916666666666,3570
518,"59",53.8333333333333,0.8333333333,0.00814710410140451,5,53.7538657407407,53.8272800925926,6738.78869553228,1.20898643205802,"C3M31-59","Col-0","WW",2018-01-10,10,50,40,0.750272727272727,1.61139594724806,1.16097668557026,2.5,3600
519,"59",53.8541666666667,0.8541666667,0.00395742415406325,5,53.8375,53.8986805555556,6749.61397117898,0.586318591101884,"C3M31-59","Col-0","WW",2018-01-10,10,50,40,0.724333333333333,0.809459628764681,1.14959987397606,2.52083333333333,3630
520,"59",53.875,0.875,0.00372335822457195,6,53.8375,53.9195486111111,6760.43924682569,0.550756850055301,"C3M31-59","Col-0","WW",2018-01-10,10,50,40,0.724666666666667,0.760014052514215,1.14880014702794,2.54166666666666,3660
521,"59",53.8958333333333,0.8958333333,0.00371773594510314,8,53.8375,53.9616319444444,6771.26452247239,0.549046036049066,"C3M31-59","Col-0","WW",2018-01-10,10,50,40,0.724333333333333,0.758001890541739,1.14703449905482,2.5625,3690
522,"59",53.9166666666667,0.9166666667,0.00376656801467551,10,53.8375,54.0025810185185,6782.0897981191,0.555369823578582,"C3M31-59","Col-0","WW",2018-01-10,10,50,40,0.7235,0.767615512893687,1.14517170762445,2.58333333333333,3720
523,"59",53.9375,0.9375,0.00378619816528873,11,53.8375,54.0447222222222,6792.91507376581,0.557374576919267,"C3M31-59","Col-0","WW",2018-01-10,10,50,40,0.724666666666667,0.769146150302576,1.14404393652976,2.60416666666666,3750
524,"59",53.9583333333333,0.9583333333,0.0038044889003454,12,53.8375,54.0862152777778,6803.74034941251,0.559176086235259,"C3M31-59","Col-0","WW",2018-01-10,10,50,40,0.724805555555555,0.77148427181502,1.14277462717916,2.625,3780
525,"59",53.9791666666667,0.9791666667,0.00379143337414175,11,53.8469444444444,54.0862152777778,6814.56562505921,0.556371980658533,"C3M31-59","Col-0","WW",2018-01-10,10,50,40,0.724142857142857,0.768317984732636,1.14190725783353,2.64583333333333,3810
526,"59",54,0,0.00387767533371502,10,53.8782175925926,54.1277546296296,6825.39090070592,0.568125018790348,"C3M31-59","Col-0","WW",2018-01-10,10,50,40,0.723805555555555,0.784913868689893,1.13835696282294,2.66666666666666,3840
527,"59",54.0208333333333,0.0208333333,0.00397601637349167,9,53.8986805555556,54.1277546296296,6836.21617635263,0.581610685051949,"C3M31-59","Col-0","WW",2018-01-10,10,50,40,0.724090909090909,0.803228818025291,1.13734684590072,2.6875,3870
528,"59",54.0416666666667,0.0416666667,0.00398918130131893,9,53.9195486111111,54.1695138888889,6847.04145199933,0.582613867505373,"C3M31-59","Col-0","WW",2018-01-10,10,50,40,0.722944444444444,0.805890234004204,1.13442904151789,2.70833333333333,3900
529,"59",54.0625,0.0625,0.00399310822157787,8,53.9400231481481,54.1695138888889,6857.86672764604,0.582266815638236,"C3M31-59","Col-0","WW",2018-01-10,10,50,40,0.722090909090909,0.806362202193202,1.13313248267171,2.72916666666666,3930
530,"59",54.0833333333333,0.0833333333,0.00400377942718608,8,53.9616319444444,54.2112037037037,6868.69200329275,0.582902745568841,"C3M31-59","Col-0","WW",2018-01-10,10,50,40,0.721666666666667,0.807717430349433,1.12979678638941,2.75,3960
531,"59",54.1041666666667,0.1041666667,0.00402001528709055,7,53.9818634259259,54.2112037037037,6879.51727893945,0.584345546946614,"C3M31-59","Col-0","WW",2018-01-10,10,50,40,0.722030303030303,0.809308895338828,1.12825186785489,2.77083333333333,3990
532,"59",54.125,0.125,0.00406702264502531,7,54.0025810185185,54.2528472222222,6890.34255458616,0.590249702798641,"C3M31-59","Col-0","WW",2018-01-10,10,50,40,0.720055555555556,0.819728003269465,1.12439913583581,2.79166666666666,4020
533,"59",54.1458333333333,0.1458333333,0.00410336974829449,6,54.0447222222222,54.2528472222222,6901.16783023287,0.59459063295321,"C3M31-59","Col-0","WW",2018-01-10,10,50,40,0.7182,0.827890048667794,1.12234824616677,2.8125,4050
534,"59",54.1666666666667,0.1666666667,0.00415274767686592,7,54.0447222222222,54.2949189814815,6911.99310587957,0.600803214536406,"C3M31-59","Col-0","WW",2018-01-10,10,50,40,0.717805555555555,0.836999950594429,1.12017958412098,2.83333333333333,4080
535,"59",54.1875,0.1875,0.00421677036310973,7,54.0862152777778,54.3152777777778,6922.81838152627,0.609111799662735,"C3M31-59","Col-0","WW",2018-01-10,10,50,40,0.715424242424242,0.851399440419766,1.11619857772977,2.85416666666666,4110
536,"59",54.2083333333333,0.2083333333,0.00426612658383325,9,54.0862152777778,54.3362384259259,6933.64365717298,0.615279180005142,"C3M31-59","Col-0","WW",2018-01-10,10,50,40,0.715666666666667,0.859728709834851,1.11328152348946,2.875,4140
