"Trt","idGenotype","idWatering","idPot","Time","Exact_Time_min","SWC","E_mmol_per_m2_s","E_clean","E_estimate","E_corr","meanVPD","E_mmol_per_m2_s_kPa","E_clean_per_kPa","E_estimate_per_kPa","E_corr_per_kPa"
"Col-0 - WW","Col-0","WW",59,0.104166666666664,150,1.22823724007561,1.29275161330222,1.29275161330222,NA,1.29275161330222,0.752433333333333,1.71809455540099,1.71809455540099,NA,1.71809455540099
"Col-0 - WW","Col-0","WW",59,0.125,180,1.22446552344946,1.32135800694045,1.32135800694045,NA,1.32135800694045,0.753694444444444,1.75317466737391,1.75317466737391,NA,1.75317466737391
"Col-0 - WW","Col-0","WW",59,0.145833333333329,210,1.22098748762265,1.34601726694528,1.34601726694528,NA,1.34601726694528,0.755945945945946,1.78057343142565,1.78057343142565,NA,1.78057343142565
"Col-0 - WW","Col-0","WW",59,0.166666666666664,240,1.21547913334303,1.38804626850018,1.38804626850018,NA,1.38804626850018,0.757194444444445,1.83314375677782,1.83314375677782,NA,1.83314375677782
"Col-0 - WW","Col-0","WW",59,0.1875,270,1.21154815568804,1.409353067101,1.409353067101,NA,1.409353067101,0.757972222222222,1.8593729767155,1.8593729767155,NA,1.8593729767155
"Col-0 - WW","Col-0","WW",59,0.208333333333329,300,1.20753962483641,1.42598568879711,1.42598568879711,NA,1.42598568879711,0.758222222222222,1.88069624841354,1.88069624841354,NA,1.88069624841354
"Col-0 - WW","Col-0","WW",59,0.229166666666664,330,1.20351049391692,1.43778031572851,1.43778031572851,NA,1.43778031572851,0.758555555555556,1.89541860869438,1.89541860869438,NA,1.89541860869438
"Col-0 - WW","Col-0","WW",59,0.25,360,1.19945591585478,1.44300338694324,1.44300338694324,NA,1.44300338694324,0.758305555555556,1.90293131359964,1.90293131359964,NA,1.90293131359964
"Col-0 - WW","Col-0","WW",59,0.270833333333329,390,1.19541709078571,1.44265372526927,1.44265372526927,NA,1.44265372526927,0.758777777777778,1.9012862099024,1.9012862099024,NA,1.9012862099024
"Col-0 - WW","Col-0","WW",59,0.291666666666664,420,1.19135524211139,1.43567999181977,1.43567999181977,NA,1.43567999181977,0.759194444444445,1.89105703067987,1.89105703067987,NA,1.89105703067987
