"idGenotype","idWatering","SWC_drop","idPot","idPeriod","diel_trend","diel_trend_baseline","E_diel_obs","A_rapid_op_obs","A_rapid_op_transition_obs","A_rapid_op_stable_obs","A_rapid_clo_obs","E_EON_before_obs","E_EON_obs","E_day_mean_obs","E_day_max_obs","t_day_max_obs","sigma_day_obs","Delta_day_obs","Sigma_preclo_obs","E_night_mean_obs","E_night_min_obs","t_night_min_obs","sigma_night_obs","Delta_night_obs","Sigma_preop_obs","t1_fit","t2_fit","adjR2","RMSE","E_EON_before_mod","E_EON_mod","E_mean","A_SQW","A1","phi1","A2","phi2","acclim_slope","E_day_mean_mod","E_day_max_mod","t_day_max_mod","sigma_day_mod","Delta_day_mod","Sigma_preclo_mod","E_night_mean_mod","E_night_min_mod","t_night_min_mod","sigma_night_mod","Delta_night_mod","Sigma_preop_mod"
"pgm","WW","slow",87,"Low light 2",0.0532360725664793,1.43414897297463,NA,0.165307533610875,0.165307533610875,NA,NA,0.884037904797473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4.29236111111111,NA,NA,0.938909902114947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pgm","WW","slow",88,"Control",0.0502065150743704,1.32170789060424,1.31961477281334,0.568209845165932,NA,0.568209845165932,0.830848112174642,NA,0.905040759598011,1.74721937595423,1.85056030127365,0.270833333333333,0.530630678807779,6.34342338975981,1.23687993867311,0.892010169672444,0.882456201201472,0.8125,0.0174839653843113,-0.381962443056796,0.168402588969003,-0.938194444444444,3,0.985761425414333,0.0514319696654111,NA,0.887048511939797,1.32081345791224,0.343739642141547,0.13805778796071,-0.0513251592946194,0.0534387139404759,-0.166690279594752,NA,1.75388607748678,1.85588515529047,0.296717171717172,0.157324642028325,5.41755168210935,1.3443524818434,0.890998226220734,0.872723748200371,0.937079124579125,-0.135026036566486,-1.18790289755915,0.0250618984171954
"pgm","WW","slow",88,"Low light 1",0.0502065150743704,1.32170789060424,0.977796396990759,0.202102894118719,0.202102894118719,0.269486813668801,0.0752384925380698,0.905040759598011,0.837656840047929,1.12790840899233,1.21000343374358,0.25,-0.197070799374711,2.93672020143424,2.25474835641016,0.827684384989187,0.796917456046896,0.666666666666667,-0.208317001245945,-2.58689102143317,0.748571376856397,3,4,0.977994761152836,0.0221324758251439,0.887048511939797,0.892421583501306,0.977796396990759,0.0779771234328377,0.115867048923019,0.023614644884879,0.0274916313999049,-0.0876997509880079,NA,1.13089649304743,1.19892280150654,0.219276094276094,-0.110856302089175,3.77304280731535,1.92608648972249,0.826193891112401,0.808594359045147,0.791877104377104,0.0939515362693721,-1.82845385907356,0.457967173163881
"pgm","WW","slow",88,"Low light 2",0.0502065150743704,1.32170789060424,NA,0.0868756295843903,0.0868756295843903,NA,NA,0.837656840047929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4.29236111111111,NA,NA,0.892421583501306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pgm","WW","slow",89,"Control",0.0577557076536314,1.38644814043727,1.37115560927035,0.578881026744366,NA,0.578881026744366,0.850049203236224,NA,0.948722503561103,1.81056844923716,1.90520064387257,0.25,0.532575707826785,6.71192592184162,1.23911091486492,0.931742769303535,0.922868822536982,0.6875,0.0333404865910059,-0.388450483710194,0.317887377227905,-0.938194444444444,3,0.984998747212795,0.053707828598502,NA,0.938333270017569,1.37384279177415,0.365182633107004,0.122189708980289,-0.0349971926138743,0.0498100144488322,-0.164916069480628,NA,1.8198623189841,1.91098251741116,0.287037037037037,0.0881179015944627,4.97538394754021,1.36871845362191,0.930886769021404,0.91841391989198,0.641835016835017,-0.0684563336440051,-0.997488661766959,0.330111917270842
"pgm","WW","slow",89,"Low light 1",0.0577557076536314,1.38644814043727,1.09124901503687,0.306611418203641,0.306611418203641,0.3394790339973,0.279212095420421,0.948722503561103,0.915854887767444,1.28912854825065,1.390952036866,0.208333333333333,-0.118130310901595,3.11827828814845,2.62743822683133,0.893369481823089,0.859308646375864,0.6875,-0.00764416960667385,-1.05048669222527,0.973153817645216,3,4,0.992438892264351,0.0164312132596913,0.938333270017569,0.959426776990895,1.09570409202169,0.145357309361954,0.0944261460967503,0.0415570287632598,0.0193253211178276,-0.0726779872444734,NA,1.30025694996064,1.35471114034133,0.204755892255892,-0.133627087229122,2.79589382257811,1.70758833442807,0.892050227985377,0.87441124759644,0.743476430976431,0.118692903919701,-1.62856938834352,0.558561893016003
"pgm","WW","slow",89,"Low light 2",0.0577557076536314,1.38644814043727,NA,0.0959951585383587,0.0959951585383587,NA,NA,0.915854887767444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4.29236111111111,NA,NA,0.959426776990895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pgm","WW","moderate",90,"Control",0.0623640065189215,1.32840871863984,1.32435250649262,0.608932908243769,NA,0.608932908243769,0.853939509261258,NA,0.920964934672248,1.7570152960701,1.83222023279214,0.270833333333333,0.411160302175224,5.55596484874268,0.992490989213005,0.891689716915141,0.867319806643099,0.583333333333333,0.100157821687362,-0.228055952642852,0.97685310965993,-0.938194444444444,3,0.985072923721757,0.0530448662385616,NA,0.900349142241095,1.32556774399413,0.368449719016888,0.103322408679428,-0.0278780772147053,0.0454992124734793,-0.168855134852576,NA,1.76284743222759,1.84250114530112,0.287037037037037,0.0572310226094046,4.32000457488744,1.22419745008893,0.891029185940096,0.873914868084626,0.632154882154882,-0.0370066679736365,-0.760705422301912,0.562668981899547
"pgm","WW","moderate",90,"Low light 1",0.0623640065189215,1.32840871863984,0.994418110806675,0.161698915511766,0.161698915511766,0.17889536523234,0.0232134488954912,0.920964934672248,0.903768484951674,1.12784668597237,1.22965218715704,0.229166666666667,-0.0973951035200965,2.95993782749015,2.43506496456138,0.860989535640976,0.822634675666608,0.666666666666667,-0.227506287095937,-4.20274068166517,0.996011713424012,3,4,0.961701046717165,0.0265369126344438,0.900349142241095,0.934312841134976,0.994418110806675,0.0496902373686152,0.132969401553279,0.0137298663888764,0.0219251930190127,-0.119441113534065,NA,1.13115503110922,1.19892994190352,0.238636363636364,-0.0860830997869667,4.17169598826005,1.701211086455,0.859098889289073,0.833353764611064,0.719276094276094,0.081319238179485,-2.33084431264251,0.721159788437599
"pgm","WW","moderate",90,"Low light 2",0.0623640065189215,1.32840871863984,NA,0.0189421898672887,0.0189421898672887,NA,NA,0.903768484951674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4.29236111111111,NA,NA,0.934312841134976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pgm","WW","slow",91,"Control",0.0430345438472042,1.36424870930568,1.36097913923724,0.633939354190148,NA,0.633939354190148,0.820521354819053,NA,0.929225301122854,1.8151265183827,1.92599603554454,0.25,0.381749962021249,6.93364037769099,1.77894220246513,0.906831760091784,0.89109167025656,0.645833333333333,0.00763856103037875,-0.888341865877941,0.514691120351357,-0.938194444444444,3,0.990810397903166,0.0437485581041448,NA,0.927159757978909,1.3619773427064,0.356562724349066,0.155369043209319,-0.0247082657022677,0.0581168225775607,-0.154264368878051,NA,1.82204715761939,1.93198772352344,0.277356902356902,0.0654593989792078,6.24788801539276,1.87749463117294,0.905635361690485,0.892078584645663,0.641835016835017,-0.0506009604505682,-1.40737510200173,0.351251666501636
"pgm","WW","slow",91,"Low light 1",0.0430345438472042,1.36424870930568,0.988982774454333,0.195588787524946,0.195588787524946,0.224959247453857,0.0467496379762871,0.929225301122854,0.899854841193943,1.14613328142794,1.25238381844595,0.229166666666667,-0.184785981783391,2.83352403956007,2.92208730544392,0.831832267480727,0.788608921108855,0.666666666666667,-0.187129724952407,-4.87536783766829,1.0857390336686,3,4,0.976690698268254,0.0239833999769841,0.927159757978909,0.931470198755717,0.988982774454333,0.0723461676018942,0.13713180242478,0.0281985060934191,0.0162760711034288,-0.0486137594556832,NA,1.14901384219011,1.21272056507081,0.204755892255892,-0.145085808914227,3.61464702701463,1.93846181357045,0.829447652814273,0.790957408924431,0.753156565656566,0.12935532657174,-2.97067158525882,1.00751400841467
"pgm","WW","slow",91,"Low light 2",0.0430345438472042,1.36424870930568,NA,0.102132486609243,0.102132486609243,NA,NA,0.899854841193943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4.29236111111111,NA,NA,0.931470198755717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pgm","WW","moderate",92,"Control",0.0601083646665266,1.36094471378081,1.34440696796675,0.586365919253221,NA,0.586365919253221,0.797158659666092,NA,0.955521983247229,1.75761071039741,1.84272122765486,0.229166666666667,0.289495182056827,6.32295016686055,1.45794745182217,0.931203225536097,0.883445684236588,0.520833333333333,0.150420102283078,0.506277725508999,1.99825711502922,-0.938194444444444,3,0.984380384255222,0.0516207246820197,NA,0.945467185207283,1.3475516547569,0.355055228717544,0.0967215779387881,0.00595324714731921,0.0540845542424033,-0.153527610553222,NA,1.76754121003101,1.85184689861816,0.267676767676768,-0.0347132037821149,4.63707383724434,1.68229478635849,0.931038892392125,0.898876815531201,0.593434343434343,0.0480097731028198,-0.122532299308559,1.28175221753623
"pgm","WW","moderate",92,"Low light 1",0.0601083646665266,1.36094471378081,0.999033879420473,0.200247623662841,0.200247623662841,0.288274002499907,0.16361956649028,0.955521983247229,0.867495604410164,1.17774738186121,1.2658574087957,0.25,-0.131249007716042,2.44394240674388,2.14363547604825,0.820320376979731,0.785470505383421,0.645833333333333,-0.128899380477963,-3.37207841294162,0.96726520517189,3,4,0.985736981338559,0.0207815224806888,0.945467185207283,0.890036341109835,1.00004742706045,0.108928502921959,0.113739630227941,0.0237374233162288,0.0186249120398923,-0.104057317332867,NA,1.18253967426201,1.24132416747915,0.228956228956229,-0.104776736981431,3.4856096395781,1.61230640290462,0.818689964469686,0.795973260022048,0.719276094276094,0.0969848454176003,-2.0121159931039,0.674798448459045
"pgm","WW","moderate",92,"Low light 2",0.0601083646665266,1.36094471378081,NA,0.0492272604553603,0.0492272604553603,NA,NA,0.867495604410164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4.29236111111111,NA,NA,0.890036341109835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pgm","WW","moderate",93,"Control",0.0429091732992395,1.25401225568333,1.24596738206908,0.592963813453503,NA,0.592963813453503,0.810146350496845,NA,0.850294232231569,1.65867145958467,1.76027679457935,0.270833333333333,0.363709754361157,5.5414635228248,1.40168333054738,0.833263304553479,0.807389285819615,0.520833333333333,0.0895407577292952,0.191010766804641,1.07914315753214,-0.938194444444444,3,0.985930643477874,0.0493081779232741,NA,0.833426992099836,1.24691624900743,0.337042645103365,0.121288801098532,-0.0312286682441494,0.0620536741834791,-0.169017210585683,NA,1.66481494037164,1.76700756157413,0.291877104377104,0.0797243682355919,5.39945763649316,1.5315993494202,0.832752612480685,0.809824763935213,0.622474747474748,-0.0520158986431731,-0.549568485789569,0.806287175775391
"pgm","WW","moderate",93,"Low light 1",0.0429091732992395,1.25401225568333,0.943097994690792,0.158328711260341,0.158328711260341,0.219409765394278,0.218051419177331,0.850294232231569,0.789213178097632,1.10400558500049,1.19083072726474,0.25,0.132790741044462,2.74614594336049,2.04916282099001,0.782190404381094,0.761760045849602,0.6875,-0.1356255505407,-1.70710827265062,0.478162727115912,3,4,0.9831482117488,0.0204894827648992,0.833426992099836,0.820352508589995,0.943097994690793,0.093028582290708,0.106804200365431,0.000609566752300505,0.0306955702969847,-0.109645767086106,NA,1.10707285286287,1.17336381794433,0.243476430976431,-0.0361151509644302,3.882169499915,1.58230320315555,0.781043325574559,0.767581838729707,0.845117845117845,0.0254720478921671,-1.38884491045397,0.218226933107223
"pgm","WW","moderate",93,"Low light 2",0.0429091732992395,1.25401225568333,NA,0.0996248303059488,0.0996248303059488,NA,NA,0.789213178097632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4.29236111111111,NA,NA,0.820352508589995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
