"idGenotype","idWatering","SWC_drop","idPot","idPeriod","diel_trend","diel_trend_baseline","E_diel_obs","A_rapid_op_obs","A_rapid_op_transition_obs","A_rapid_op_stable_obs","A_rapid_clo_obs","E_EON_before_obs","E_EON_obs","E_day_mean_obs","E_day_max_obs","t_day_max_obs","sigma_day_obs","Delta_day_obs","Sigma_preclo_obs","E_night_mean_obs","E_night_min_obs","t_night_min_obs","sigma_night_obs","Delta_night_obs","Sigma_preop_obs","t1_fit","t2_fit","adjR2","RMSE","E_EON_before_mod","E_EON_mod","E_mean","A_SQW","A1","phi1","A2","phi2","acclim_slope","E_day_mean_mod","E_day_max_mod","t_day_max_mod","sigma_day_mod","Delta_day_mod","Sigma_preclo_mod","E_night_mean_mod","E_night_min_mod","t_night_min_mod","sigma_night_mod","Delta_night_mod","Sigma_preop_mod"
"Col-0","WW","moderate",73,"Control",0.0107050623528727,1.43378416058058,1.45045138879019,0.84417503083969,NA,0.84417503083969,1.03048609854641,NA,1.06137436970683,1.97154077896032,2.05053119744546,0.270833333333333,-0.164773190097631,4.55623006498662,2.08802319112419,0.929361998620059,0.796109481744992,0.520833333333333,0.553596287920355,0.0267871490272466,5.51777032983727,-0.5,1,0.99691657570845,0.0266608641313653,NA,1.0411173060188,1.45045138879019,0.453718943983363,0.136408162180845,0.0983965889732172,0.0465094049911013,-0.183039228440901,NA,1.97489997685144,2.05060034468812,0.238636363636364,-0.344595180673899,4.26198823119231,2.29554588177952,0.928538424491426,0.827220472716236,0.598274410774411,0.373144462557709,-0.969534783759325,4.10621456197221
"Col-0","WW","moderate",73,"Low light",0.0107050623528727,1.43378416058058,1.07770138899988,0.421634475724062,0.421634475724062,0.370203417277005,0.236908200749641,0.776985993234328,0.828417051681385,1.32777656119544,1.44788148632551,0.229166666666667,-0.00986930439830557,5.68169048516301,3.02397717743401,0.827626216804325,0.798132302063084,0.6875,-0.268312017050107,-2.81119344315766,0.729095233729843,3,4,0.98624655770952,0.0286369081875617,NA,0.895729545121781,1.07770138899988,0.151788218137901,0.155704910245446,0.0111421742556291,0.0425624021768761,-0.103902774700715,NA,1.33212326907617,1.42759773691068,0.233796296296296,-0.096521960797526,5.49842345912388,2.44721594419118,0.825870665540151,0.807588733041771,0.825757575757576,0.0786324870879676,-2.13386178352786,0.406094427122907
"Col-0","WW","fast",74,"Control",-0.186171216626866,1.45910003496257,1.54777999748563,0.86645543797368,NA,0.86645543797368,1.14561922637182,NA,1.15365316855584,2.10318761202699,2.19798307147722,0.25,-0.126950505717827,4.90295077167013,2.36748157877078,0.992372382944265,0.813658929501239,0.520833333333333,0.709553194548736,0.376545625159196,7.41442637358959,-0.5,1,0.995774703612167,0.0334089341328069,NA,1.11021692628955,1.54777999748563,0.488676491052243,0.146628009786681,0.112940748238364,0.0648793877544035,-0.189984416728546,NA,2.10691587169787,2.19210549835985,0.248316498316498,-0.404969442755031,4.74215471630783,2.49593475926966,0.991957563684015,0.857172290142986,0.593434343434343,0.449734466786213,-0.439722918569535,5.4991789542058
"Col-0","WW","fast",74,"Low light",-0.186171216626866,1.45910003496257,1.40127856502611,0.395631446788032,0.395631446788032,-0.0521878463098764,0.226891028951204,0.89323451205047,1.34105380514838,1.47871666799808,1.57335593586477,0.4375,0.569846424989749,2.30364013704986,0.0430049697198892,1.32384046205414,1.25938314110184,0.583333333333333,0.0125790538159833,-0.61342321467557,2.55584301314355,3,4,0.858331940342696,0.0362692598786883,NA,1.30571241983182,1.40127856502611,0.0554210070632744,0.0460121144876039,-0.125178525511099,0.0707813018223822,-0.24146934697813,NA,1.47995093700453,1.57341644757322,0.369318181818182,0.163992252483477,1.57003755508531,0.381210134263751,1.32370777421325,1.27383510782195,0.641835016835017,-0.0890440578109553,-0.139657875006087,1.78899759766794
"Col-0","WW","fast",75,"Control",-0.0656320655676547,1.53093524097517,1.54397168972623,0.914855994937749,NA,0.914855994937749,1.07826786177162,NA,1.10144767187894,2.0933092480841,2.18007230007101,0.25,-0.147626858735706,4.85457909866688,2.3029814378217,0.99463413136836,0.867297935234204,0.520833333333333,0.488660319954226,0.443289361469204,5.29018891001528,-0.5,1,0.995474997135114,0.0340043441820614,NA,1.09027231404902,1.54397168972623,0.488612698769693,0.126120980245036,0.103215027743404,0.050574807790098,-0.174058777234071,NA,2.0966700552099,2.174961700355,0.238636363636364,-0.33112070500004,4.27392809410724,2.3387711146171,0.994224765399493,0.89311394827777,0.588594276094276,0.35684077405673,-0.441544616798857,4.13160482809145
"Col-0","WW","fast",75,"Low light",-0.0656320655676547,1.53093524097517,1.12671472520121,0.678665907297823,0.678665907297823,0.377055780351511,0.293166773618019,0.611679202027198,0.91328932897351,1.3073300650708,1.34565876430755,0.3125,-0.0361626929022871,1.22121319293367,0.502631674878276,0.946099385331622,0.911921994274184,0.979166666666667,-0.138910016802391,-0.0203242392343352,0.00123060122939334,3,4,0.992863934341529,0.0140671842028035,NA,0.954631634179555,1.12753201901607,0.165990003723059,0.0243658583807169,0.00577251116113846,0.0221575443484232,-0.221396622864489,NA,1.30978830692099,1.33617663379051,0.325757575757576,0.000344141537005774,1.04660789009208,0.289862069849874,0.945964266022009,0.922953797253353,0.627314814814815,0.020954223793838,-0.152559973965228,0.883446967449367
"Col-0","WW","moderate",76,"Control",0.00773505065503154,1.46315716547655,1.49023668786138,0.808572980663364,NA,0.808572980663364,1.07224848833261,NA,1.10099313759718,2.01782479388286,2.12021982390809,0.0416666666666667,-0.0686569377859598,5.3873740929688,3.82509198742123,0.9626485818399,0.804419513905495,0.520833333333333,0.618936258139167,0.429505463025832,6.56857947344378,-0.5,1,0.995366344842548,0.0331516897623666,NA,1.0754351677886,1.49023668786138,0.485750881679713,0.118924352795068,0.146476254617805,0.0394167814085955,-0.198687573278979,NA,2.0200341748459,2.0749341352132,0.214436026936027,-0.397618276970237,2.80682161799565,2.01829398822515,0.962260450373287,0.847357061191282,0.588594276094276,0.428280522199792,-0.44196793905866,4.70882590036772
"Col-0","WW","moderate",76,"Low light",0.00773505065503154,1.46315716547655,1.1058887475135,0.392739325499179,0.392739325499179,0.354842579266113,0.269422551892322,0.8352316376566,0.873128383889666,1.32545457690013,1.42665033247409,0.25,-0.00380269440582134,4.25065000085639,2.54486054957992,0.886322918126869,0.857818645877378,0.6875,-0.174465188809046,-1.23571082512644,0.92675022521573,3,4,0.986113781465449,0.0252510651338015,NA,0.938900466814045,1.1058887475135,0.143874165484507,0.121666415312746,0.024130546807428,0.0415844834281242,-0.119639812003058,NA,1.32914939939271,1.41250429395938,0.238636363636364,-0.113596298455948,4.68545564621216,2.15291201792336,0.885318336179986,0.866155685382993,0.607954545454546,0.104671799362146,-1.1922355990884,0.727560088295858
"Col-0","WW","fast",77,"Control",-0.0926716843046253,1.55248744471931,1.59059551340359,0.903825784559478,NA,0.903825784559478,1.21475733655095,NA,1.14563551470545,2.17378945200884,2.26622724182693,0.25,-0.0144139094837174,5.52016016169348,2.37066151970993,1.00740157479834,0.827797297753037,0.520833333333333,0.663314539726782,0.893599282184663,7.47285037309972,-0.5,1,0.995884196264339,0.034486284818029,NA,1.10952102727404,1.59059551340359,0.5198970566945,0.136982664822861,0.110430464135113,0.061448306134082,-0.177022889835328,NA,2.17751089909532,2.26485889526129,0.243476430976431,-0.376045865491013,4.73839906583772,2.57696937943324,1.00719316181145,0.885425934019777,0.583754208754209,0.409479156391893,-0.17679911427814,4.98879441802932
"Col-0","WW","fast",77,"Low light",-0.0926716843046253,1.55248744471931,NA,0.367837041432974,0.367837041432974,NA,NA,0.885457717099842,NA,1.34345409045391,1.39635709016621,0.354166666666667,0.266754005999838,1.24602478892201,0.168447257973328,NA,NA,NA,NA,NA,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
