"idGenotype","idWatering","SWC_drop","idPot","idPeriod","diel_trend","diel_trend_baseline","E_diel_obs","A_rapid_op_obs","A_rapid_op_transition_obs","A_rapid_op_stable_obs","A_rapid_clo_obs","E_EON_before_obs","E_EON_obs","E_day_mean_obs","E_day_max_obs","t_day_max_obs","sigma_day_obs","Delta_day_obs","Sigma_preclo_obs","E_night_mean_obs","E_night_min_obs","t_night_min_obs","sigma_night_obs","Delta_night_obs","Sigma_preop_obs","t1_fit","t2_fit","adjR2","RMSE","E_EON_before_mod","E_EON_mod","E_mean","A_SQW","A1","phi1","A2","phi2","acclim_slope","E_day_mean_mod","E_day_max_mod","t_day_max_mod","sigma_day_mod","Delta_day_mod","Sigma_preclo_mod","E_night_mean_mod","E_night_min_mod","t_night_min_mod","sigma_night_mod","Delta_night_mod","Sigma_preop_mod"
"pgm","WW","moderate",90,"Control",0.06633902087287,1.4498395797561,1.42123525297435,0.499849373823338,NA,0.499849373823338,0.8149011966717,NA,1.03077785886978,1.83953455134183,1.95712105269966,0.291666666666667,0.544363881841454,7.71062998856544,1.4151261198115,1.00293595460687,0.972869166316064,0.583333333333333,0.113135574537736,-0.0318170676921337,1.20946629805336,-0.5,1,0.970529413304903,0.0668918201514217,NA,1.00434855759015,1.42123525297435,0.325725994750617,0.146830172049684,-0.0333384214497007,0.072758767027549,-0.171615102668988,NA,1.84456473628349,1.9662099993592,0.291877104377104,0.105187256773382,6.39437282453346,1.76950439288619,1.0022186189952,0.975316773059151,0.627314814814815,-0.0703556009099205,-0.794229832173652,0.919366472671412
"pgm","WW","slow",91,"Control",0.0452431356009572,1.48847871264303,1.45724391688527,0.529716260115473,NA,0.529716260115473,0.810750703928582,NA,1.03948421607046,1.90328046172657,2.02997890060514,0.291666666666667,0.561338836385847,8.62239841876189,1.71728140432537,1.01120737204398,0.990170778607216,0.645833333333333,0.0251678289632498,-0.961072632174051,0.729525689607082,-0.5,1,0.981757129913772,0.0558366043924801,NA,1.02807022126717,1.45724391688527,0.334707313722297,0.17606554204232,-0.0298793051577868,0.071863817824134,-0.168040851782295,NA,1.90891098916392,2.03949813330513,0.287037037037037,0.105056164305807,7.1461041184375,1.99353154181795,1.00992589549053,0.98540949906258,0.641835016835017,-0.0738459730870531,-1.4989541793995,0.740510191268294
"pgm","WW","moderate",92,"Control",0.0618384521572261,1.48572881907297,1.46724061606742,0.551223012956269,NA,0.551223012956269,0.844232116321382,NA,1.07222680491817,1.88616607909865,1.99504706078487,0.291666666666667,0.430730989135505,6.89127674733338,1.37809002927595,1.0483151530362,0.985609633847154,0.520833333333333,0.180766270061254,0.837947533832621,2.63092297500267,-0.5,1,0.975131767193123,0.0613530510362796,NA,1.04577342569716,1.46724061606742,0.344293235914723,0.117387915809063,-0.0205864321602475,0.0767104946981858,-0.175048989683486,NA,1.89070635433718,2.00417936590964,0.291877104377104,0.0511840244121022,5.784828360772,1.71435475296297,1.04822180019262,1.00441321604971,0.607954545454546,-0.0112557258945907,-0.0105943492794292,1.69840679497473
"pgm","WW","moderate",93,"Control",0.0449679548687738,1.3687330831441,1.363908644744,0.532242936749643,NA,0.532242936749643,0.847255668529374,NA,0.980355794055408,1.76853586945408,1.89036375496089,0.291666666666667,0.503845097017091,5.84168763551144,1.30758001909924,0.959281420033914,0.901634365528843,0.583333333333333,0.153572778001479,0.679065294586844,2.36374261400964,-0.5,1,0.980426729615967,0.0525715937247565,NA,0.945697659128787,1.363908644744,0.328547689313878,0.121148824108192,-0.037335085889813,0.0834439283913088,-0.184052579535781,NA,1.77315229799736,1.89619583693801,0.301557239057239,0.111022147675226,5.88156655723989,1.57989825120335,0.959174362687711,0.914921700996012,0.612794612794613,-0.0588486024397145,-0.0262441063366028,1.67319826899321
"sex1-3","WW","slow",101,"Control",0.0605518030689334,1.36063306802303,1.34756480774832,0.771494270025589,NA,0.771494270025589,0.950519084663919,NA,0.871619199869651,1.85205339041662,1.95958158609645,0.229166666666667,0.298537844910873,5.936337871696,2.49723473116981,0.843076225080032,0.827106695864031,0.729166666666667,0.0750791595517278,-0.455987209551138,0.590959730402485,-0.5,1,0.986550348438544,0.0537541031197156,NA,0.890593118677541,1.34756480774832,0.421184417064592,0.132180437496076,0.0129329411747497,0.0465177953750936,-0.125606089413971,NA,1.85616252030932,1.94715371267712,0.243476430976431,-0.0835950233135061,5.21214148144461,2.18460348388224,0.842013319566428,0.825031654820984,0.612794612794613,0.0773620692130273,-1.25668400902254,0.617738247182669
"sex1-3","WW","slow",103,"Control",0.0579615822228901,1.41248698544311,1.40231083004395,0.795253147603208,NA,0.795253147603208,0.819161504854555,NA,0.959479548405845,1.87303632006945,2.00424438819905,0.229166666666667,-0.0619954558190767,5.75236952713676,3.09536242459856,0.931585340018455,0.902023009743987,0.583333333333333,0.111891157908846,-0.0469563179786505,1.20093512066796,-0.5,1,0.992965639985454,0.0362866385877489,NA,0.983357925896913,1.40231083004395,0.377752370758095,0.149131316021711,0.0225805735687946,0.0623158668778286,-0.127377263500634,NA,1.87796799491684,1.99036265117098,0.243476430976431,-0.131280579560469,6.2658669455217,2.77682510023399,0.930744671295738,0.899443320410265,0.593434343434343,0.12443256983573,-0.95378263006343,1.23814206097437
"sex1-3","WW","slow",104,"Control",0.0695436180420694,1.20856976873895,1.20181576338025,0.66622021565866,NA,0.66622021565866,0.761894418492711,NA,0.815605658395213,1.62210953485727,1.71761638123839,0.208333333333333,0.0854061331715733,5.17630066838079,2.26600920484419,0.781521991903231,0.756696074034813,0.5625,0.114261768395141,-0.28980508956385,1.00475466228385,-0.5,1,0.989846016894716,0.0389254860655688,NA,0.825615735918646,1.20181576338025,0.344257118827437,0.121825422549806,0.0217035757609557,0.0487037977541467,-0.132201396352783,NA,1.62607551854966,1.71533629206807,0.248316498316498,-0.10278023589093,5.03704133489243,2.16364020334708,0.780767152131033,0.754034702131798,0.598274410774411,0.100636639227513,-0.867439351095749,1.04736286818398
"sex1-3","WW","slow",105,"Control",0.0443967611390985,1.49906415633836,1.46815368492613,0.815673231577283,NA,0.815673231577283,0.707056209250309,NA,0.998867359668756,1.9579992005177,2.10640260784447,0.1875,-0.224345674769838,8.51938965440374,4.07901006149744,0.978308169334552,0.955727683452818,0.6875,-0.0023333283473252,-0.91230697083239,0.753595823516457,-0.5,1,0.986828044485732,0.0519725828850324,NA,1.05876493519729,1.46815368492613,0.372902542274946,0.188780627605083,0.0270910260430558,0.0707499654070775,-0.104720953070092,NA,1.9637922078048,2.10044729871922,0.228956228956229,-0.198089414230488,7.34875987011523,3.73262460448446,0.976840636958007,0.955559880329887,0.588594276094276,0.169085196889472,-1.7322228303229,0.821029684349979
"bam1","WW","fast",109,"Control",-0.182445276404583,1.60644361114978,1.67918497750261,0.831975085359489,NA,0.831975085359489,1.26185155651807,NA,1.29586361591879,2.23457730993581,2.31138366414224,0.25,0.0410929659123782,4.1857956968124,1.95432956109899,1.1237926450694,0.885677524259891,0.520833333333333,0.856040539114227,1.42655363913872,9.91740573647787,-0.5,1,0.991171835141246,0.0483481173849822,NA,1.22818070735434,1.67918497750261,0.512445656821331,0.123636106355759,0.147801094714818,0.0590755598041513,-0.195152688683001,NA,2.23733574234861,2.30338142892199,0.243476430976431,-0.409708511657268,3.51810876586361,2.13019715840982,1.12388468348812,0.985706168984119,0.578914141414141,0.453616443983289,0.18316689452226,5.678346015613
"bam1","WW","fast",112,"Control",0.0342711920571376,1.68067599135591,1.67244436418331,0.999154612369966,NA,0.999154612369966,1.24426956058079,NA,1.19095953377166,2.28816211192759,2.39163934733463,0.1875,-0.152546524404315,5.81452864953862,2.92120156619514,1.05672661643902,0.87274937595043,0.520833333333333,0.664090764148647,1.07447738016847,7.66142764706786,-0.5,1,0.995824557079103,0.0366657128887823,NA,1.16995784937955,1.67244436418331,0.550318697720153,0.146751092472268,0.116282023901989,0.0577257029967595,-0.166368802989581,NA,2.29195458372616,2.38487747822213,0.228956228956229,-0.424856071116144,4.82750723929478,2.95279072536417,1.05645871262717,0.932570182196742,0.578914141414141,0.448708605153592,-0.250930780972483,5.08979077727733
