"Trt","idGenotype","idWatering","idPot","Time","Exact_Time_min","SWC","E_mmol_per_m2_s","E_clean","E_estimate","E_corr","meanVPD","E_mmol_per_m2_s_kPa","E_clean_per_kPa","E_estimate_per_kPa","E_corr_per_kPa"
"Col-0 - WW","Col-0","WW",5,0.0833333333333428,120,1.47675600058901,2.52040187622798,2.52040187622798,NA,2.52040187622798,0.99288,2.53847582409554,2.53847582409554,NA,2.53847582409554
"Col-0 - WW","Col-0","WW",5,0.104166666666671,150,1.47794980751835,2.55153315363426,2.55153315363426,NA,2.55153315363426,0.99259375,2.57057144842415,2.57057144842415,NA,2.57057144842415
"Col-0 - WW","Col-0","WW",5,0.125,180,1.47794980751835,2.55153315363426,2.55153315363426,NA,2.55153315363426,0.99259375,2.57057144842415,2.57057144842415,NA,2.57057144842415
"Col-0 - WW","Col-0","WW",5,0.145833333333343,210,1.47663714580222,2.61045124007926,2.61045124007926,NA,2.61045124007926,0.991657142857143,2.63241308640008,2.63241308640008,NA,2.63241308640008
"Col-0 - WW","Col-0","WW",5,0.166666666666671,240,1.4741054336622,2.61285337063187,2.61285337063187,NA,2.61285337063187,0.989612903225806,2.64027819576204,2.64027819576204,NA,2.64027819576204
"Col-0 - WW","Col-0","WW",5,0.1875,270,1.47525296085155,2.60941626254692,2.60941626254692,NA,2.60941626254692,0.988485714285714,2.63981180995873,2.63981180995873,NA,2.63981180995873
"Col-0 - WW","Col-0","WW",5,0.208333333333343,300,1.48437638050361,2.69401663500604,2.69401663500604,NA,2.69401663500604,0.986888888888889,2.7298074437125,2.7298074437125,NA,2.7298074437125
"Col-0 - WW","Col-0","WW",5,0.229166666666671,330,1.48437638050361,2.69401663500604,2.69401663500604,NA,2.69401663500604,0.986888888888889,2.7298074437125,2.7298074437125,NA,2.7298074437125
"Col-0 - WW","Col-0","WW",5,0.25,360,1.48437638050361,2.69401663500604,2.69401663500604,NA,2.69401663500604,0.986888888888889,2.7298074437125,2.7298074437125,NA,2.7298074437125
"Col-0 - WW","Col-0","WW",5,0.270833333333343,390,1.48437638050361,2.69401663500604,2.69401663500604,NA,2.69401663500604,0.986888888888889,2.7298074437125,2.7298074437125,NA,2.7298074437125
"Col-0 - WW","Col-0","WW",5,0.291666666666671,420,1.52992440975801,2.65126068176588,2.65126068176588,NA,2.65126068176588,0.986606060606061,2.68725359353382,2.68725359353382,NA,2.68725359353382
"Col-0 - WW","Col-0","WW",5,0.3125,450,1.56280160716915,2.6191460150105,2.6191460150105,NA,2.6191460150105,0.986763157894737,2.65428030430165,2.65428030430165,NA,2.65428030430165
"Col-0 - WW","Col-0","WW",5,0.333333333333343,480,1.5754847101556,2.58731808125369,2.58731808125369,NA,2.58731808125369,0.985677419354839,2.62491361823748,2.62491361823748,NA,2.62491361823748
"Col-0 - WW","Col-0","WW",5,0.354166666666671,510,1.5754847101556,2.58731808125369,2.58731808125369,NA,2.58731808125369,0.985677419354839,2.62491361823748,2.62491361823748,NA,2.62491361823748
"Col-0 - WW","Col-0","WW",5,0.375,540,1.62104501055318,2.49869189745604,2.49869189745604,NA,2.49869189745604,0.984741935483871,2.53740782982728,2.53740782982728,NA,2.53740782982728
"Col-0 - WW","Col-0","WW",5,0.395833333333343,570,1.62104501055318,2.49869189745604,2.49869189745604,NA,2.49869189745604,0.984741935483871,2.53740782982728,2.53740782982728,NA,2.53740782982728
"Col-0 - WW","Col-0","WW",5,0.416666666666671,600,1.69022603445737,2.38742832606137,2.38742832606137,NA,2.38742832606137,0.984521739130435,2.42496252867919,2.42496252867919,NA,2.42496252867919
"Col-0 - WW","Col-0","WW",5,0.4375,630,1.75996171403328,2.37890149157965,2.37890149157965,NA,2.37890149157965,0.98775,2.40840444604369,2.40840444604369,NA,2.40840444604369
"Col-0 - WW","Col-0","WW",5,0.458333333333343,660,1.75996171403328,2.37890149157965,2.37890149157965,NA,2.37890149157965,0.98775,2.40840444604369,2.40840444604369,NA,2.40840444604369
"Col-0 - WW","Col-0","WW",5,0.479166666666671,690,1.75996171403328,2.37890149157965,2.37890149157965,NA,2.37890149157965,0.98775,2.40840444604369,2.40840444604369,NA,2.40840444604369
"Col-0 - WW","Col-0","WW",5,0.5,720,1.75996171403328,2.37890149157965,2.37890149157965,2.30345909861641,2.37890149157965,0.98775,2.40840444604369,2.40840444604369,2.33048106811004,2.40840444604369
"Col-0 - WW","Col-0","WW",5,0.520833333333343,750,1.7573405978501,1.41061428564148,1.41061428564148,1.45559620426581,1.41061428564148,0.991428571428571,1.42280979819745,1.42280979819745,1.47020770582685,1.42280979819745
"Col-0 - WW","Col-0","WW",5,0.541666666666671,780,1.75707922250037,1.46463114605388,1.46463114605388,NA,1.46463114605388,0.989545454545455,1.48010497074806,1.48010497074806,NA,1.48010497074806
"Col-0 - WW","Col-0","WW",5,0.5625,810,1.75677808864674,1.51362758683943,1.51362758683943,NA,1.51362758683943,0.988933333333333,1.53056584890059,1.53056584890059,NA,1.53056584890059
"Col-0 - WW","Col-0","WW",5,0.583333333333343,840,1.75648161782752,1.52224340388506,1.52224340388506,NA,1.52224340388506,0.988315789473684,1.54023989103292,1.54023989103292,NA,1.54023989103292
