"idGenotype","idWatering","idPot","idPeriod","diel_trend","diel_trend_baseline","E_diel_obs","A_rapid_op_obs","A_rapid_op_transition_obs","A_rapid_op_stable_obs","A_rapid_clo_obs","E_EON_before_obs","E_EON_obs","E_day_mean_obs","E_day_max_obs","t_day_max_obs","sigma_day_obs","Delta_day_obs","Sigma_preclo_obs","E_night_mean_obs","E_night_min_obs","t_night_min_obs","sigma_night_obs","Delta_night_obs","Sigma_preop_obs","t1_fit","t2_fit","adjR2","RMSE","E_EON_before_mod","E_EON_mod","E_mean","A_SQW","A1","phi1","A2","phi2","acclim_slope","E_day_mean_mod","E_day_max_mod","t_day_max_mod","sigma_day_mod","Delta_day_mod","Sigma_preclo_mod","E_night_mean_mod","E_night_min_mod","t_night_min_mod","sigma_night_mod","Delta_night_mod","Sigma_preop_mod"
"Col-0","WW",5,"Control 2",-0.136137217800345,2.13102041055064,2.12851830084863,NA,NA,0.444927512754628,0.765750056046882,NA,2.01580853449116,2.5348437090461,2.760645318418,0.270833333333333,-0.190137087759048,5.48948647224115,4.65326581787276,1.72219289265115,1.59453633877165,0.541666666666667,0.859679786803752,-3.78650993406948,5.11880201527002,2.20833333333333,3.125,0.987066888635249,0.045085877245662,NA,1.92505919150558,2.13766172147808,0.263135276999563,0.259609289607472,0.0532481550993537,0.0539200378387534,-0.194340867252746,NA,2.55917261947668,2.68073179329153,0.248316498316498,-0.401264963355918,7.61970434848593,3.27949527161431,1.71877715718712,1.59716803025398,0.641835016835017,0.44090069703726,-4.2094659693849,4.58013848421469
"Col-0","WW",5,"High VPD",-0.136137217800345,2.13102041055064,NA,NA,NA,NA,NA,2.01580853449116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.125,3.21527777777778,NA,NA,1.92505919150558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Col-0","WW",5,"Control 3",-0.136137217800345,2.13102041055064,2.12854652475064,NA,NA,0.597731399933108,0.842598686577052,NA,1.9771418018231,2.49755830820597,2.57487320175621,0.0208333333333333,-0.163966581871703,-1.98157390869301,3.60791744263294,1.75953474129532,1.64929205726006,0.5625,0.674993962693846,-2.41443750091891,4.44641953976874,3.21527777777778,4.14583333333333,0.99017900048977,0.0348388373061219,NA,1.86727825983854,2.12640764102903,0.376141410816133,0.077250728123013,0.269736893342946,0.0529948608153084,0.181118226362189,NA,2.49182072062513,2.6073923942982,0.0208333333333333,-0.294566152293372,-1.88180726440198,4.80353528746185,1.758650367381,1.66746095568524,0.641835016835017,0.337414064532257,-1.16207878126899,3.61082649500171
"Col-0","WW",6,"Control 1",-0.0843127805862471,1.65059320809732,1.63812961180202,0.564679948472297,NA,0.564679948472297,0.741716989799717,NA,1.34077578183561,2.08135985190556,2.2438686305995,0.25,0.0745175824785581,6.82780107436515,3.61380984995863,1.19489937169849,1.10235561919524,0.5625,0.294951025509101,-3.24911780390469,3.50456760608686,-0.8,2.125,0.893415653806997,0.15210606696988,NA,1.30777770549912,1.63952760201095,0.320847952960763,0.201741965487347,0.0329620846193129,0.0573852865884296,-0.158462754804855,NA,2.08981282069129,2.21021855022154,0.253156565656566,-0.217262822293445,7.16200772486917,2.93005905785482,1.19287131847901,1.12626307569172,0.627314814814815,0.235119095304852,-2.44991273009285,2.52433604056352
"Col-0","WW",6,"Low VPD",-0.0843127805862471,1.65059320809732,NA,NA,NA,NA,NA,1.34077578183561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.125,2.20833333333333,NA,NA,1.30777770549912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Col-0","WW",6,"Control 2",-0.0843127805862471,1.65059320809732,1.66775234779963,NA,NA,0.669843252298264,0.746662130936473,NA,1.34961787578462,2.07505825527601,2.26899258563026,0.25,-0.234023432488878,5.55481988513509,4.64286939545347,1.26044644032325,1.16066276907882,0.520833333333333,0.394341092255575,0.229224292913938,4.14059500172392,2.20833333333333,3.125,0.996499327297431,0.0230994758631975,NA,1.37494495686912,1.67827323987232,0.321852327397803,0.174847945924479,0.0743151492186764,0.0608611022226139,-0.136879988075994,NA,2.10108703205759,2.22107604600027,0.224116161616162,-0.369036637906555,6.33324721254708,3.58666368488622,1.25947474692651,1.17226002721576,0.583754208754209,0.370256009264668,-1.11946667501277,3.55415833587601
"Col-0","WW",6,"High VPD",-0.0843127805862471,1.65059320809732,NA,NA,NA,NA,NA,1.34961787578462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.125,3.21527777777778,NA,NA,1.37494495686912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Col-0","WW",6,"Control 3",-0.0843127805862471,1.65059320809732,1.69757130406754,NA,NA,0.493768981488424,0.826866054356273,NA,1.54551702408552,2.05005500628643,2.1442201954363,0.125,0.0914323820273161,-0.564106754572854,3.76895260358823,1.34508760184865,1.24444482314866,0.583333333333333,0.603726726566455,-2.40997942066986,3.98725712018801,3.21527777777778,4.14583333333333,0.987369545075413,0.0380454855668489,NA,1.46192782417745,1.69536227786382,0.35988077645436,0.0758254318295716,0.271444881582378,0.0614003916665187,0.171275315731095,NA,2.04380566527448,2.16923966604935,0.0208333333333333,-0.28763809930706,-2.36365077046833,5.21666116797024,1.34385271909286,1.25141176427208,0.656355218855219,0.331369666061341,-1.61770743216441,3.5685598554646
"Col-0","WW",7,"Control 1",-0.0255201416476575,1.47036271234347,1.46108665014625,0.605082125952473,NA,0.605082125952473,0.555545930333514,NA,1.18574649879291,1.83830274500591,1.92803195329816,0.229166666666667,-0.304744381907649,5.20498634799887,1.8726414261004,1.08387055528658,1.01529095839141,0.5625,0.201364495398516,-2.31691823209909,2.58151356961249,-0.8,2.125,0.944865653592293,0.0902732730279645,NA,1.18008229930541,1.4622535769011,0.299211861536139,0.131401665919682,0.042248334334705,0.0329735333100048,-0.205672167276275,NA,1.84378507053651,1.90683257641756,0.267676767676768,-0.163933486864615,3.97087377274043,1.48493757035459,1.08210359432622,1.01893031825948,0.646675084175084,0.191690097703458,-2.17701108647904,2.3388436575459
"Col-0","WW",7,"Low VPD",-0.0255201416476575,1.47036271234347,NA,NA,NA,NA,NA,1.18574649879291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.125,2.20833333333333,NA,NA,1.18008229930541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Col-0","WW",7,"Control 2",-0.0255201416476575,1.47036271234347,1.46987398599588,NA,NA,0.57063351770349,0.56889158432516,NA,1.21139756086696,1.83127915507363,2.02589477450173,0.25,-0.280801036674654,5.73005011684535,4.77022399960868,1.10846881691813,1.04790662467583,0.708333333333333,0.277165697450314,-1.57785676997865,2.14318757706222,2.20833333333333,3.125,0.994776696070124,0.0250622447367093,NA,1.23422927798514,1.48044749285103,0.269030842378413,0.179558589528701,0.0613829075232626,0.0453022384254863,-0.112398510630965,NA,1.85705454934653,1.97010864531719,0.214436026936027,-0.333092828423535,5.85726092883127,3.51509635368083,1.10670556224512,1.0518791717308,0.603114478114478,0.319012978527294,-2.13695598768836,2.17960777446139
"Col-0","WW",7,"High VPD",-0.0255201416476575,1.47036271234347,NA,NA,NA,NA,NA,1.21139756086696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.125,3.21527777777778,NA,NA,1.23422927798514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Col-0","WW",7,"Control 3",-0.0255201416476575,1.47036271234347,1.5066738345034,NA,NA,0.797327860885271,0.83424165546891,NA,0.967960122990059,1.89942052502352,1.94162442937274,0.125,0.340526238646208,2.33830148621232,1.28111732038224,1.11392714398329,0.967428453372399,0.979166666666667,-0.263488754297743,3.57866669992591,0.000478502655893544,3.21527777777778,4.14583333333333,0.980921230484158,0.0513610429725448,NA,1.10564500163073,1.50347779462356,0.414435788888801,0.0407523127983885,0.44357788200098,0.0365315068302133,0.244644717540221,NA,1.89233254221057,1.91988972617896,0.0208333333333333,-0.0285202779514102,-0.866729725709898,1.14961523264044,1.11477626350098,1.06556163544206,0.583754208754209,0.0682448853278926,1.06567804128818,2.0338982529826
