"idGenotype","idWatering","idPot","idPeriod","diel_trend","diel_trend_baseline","E_diel_obs","A_rapid_op_obs","A_rapid_op_transition_obs","A_rapid_op_stable_obs","A_rapid_clo_obs","E_EON_before_obs","E_EON_obs","E_day_mean_obs","E_day_max_obs","t_day_max_obs","sigma_day_obs","Delta_day_obs","Sigma_preclo_obs","E_night_mean_obs","E_night_min_obs","t_night_min_obs","sigma_night_obs","Delta_night_obs","Sigma_preop_obs","t1_fit","t2_fit","adjR2","RMSE","E_EON_before_mod","E_EON_mod","E_mean","A_SQW","A1","phi1","A2","phi2","acclim_slope","E_day_mean_mod","E_day_max_mod","t_day_max_mod","sigma_day_mod","Delta_day_mod","Sigma_preclo_mod","E_night_mean_mod","E_night_min_mod","t_night_min_mod","sigma_night_mod","Delta_night_mod","Sigma_preop_mod"
"abcb14-1","WW",217,"Control",-0.0388473725126399,1.12938696797847,1.15840573089976,0.571047678602627,NA,0.571047678602627,0.554275106783199,NA,0.934151543504263,1.48910524398895,1.61828836615673,0.229166666666667,-0.45811153701767,4.0461945534379,4.07985159288275,0.827706217810573,0.722884083504198,0.541666666666667,0.423107908872776,-0.219271213134187,4.32282463143796,-0.75,2,0.978954825230777,0.0480871727521195,NA,0.950447217873272,1.15840573089976,0.258092212066174,0.155456223175867,0.108612290969932,0.0479118802639327,-0.125763619405104,NA,1.49292833793544,1.60001984275506,0.199915824915825,-0.443495393754049,4.85658514057957,3.6681965991603,0.82702140355193,0.729301773224145,0.564393939393939,0.437178217834737,-0.781595810491968,4.02244518213477
"abcb14-1","WW",217,"High CO2 acclimating",-0.0388473725126399,1.12938696797847,1.15711329103468,0.402308086995887,0.402308086995887,0.367260738676554,0.378809397148321,0.934151543504263,0.969198891823596,1.37561730401756,1.47940264309762,0.229166666666667,-0.320735581178067,5.01122476114502,3.22491370614906,0.938609278051793,0.803964434037339,0.520833333333333,0.344837129293058,2.24759297324111,5.66794624941678,2,3,0.991457488049024,0.0197845794769016,0.950447217873272,0.997069069839594,1.16347237880341,0.1708915808332,0.103055476526675,0.0988025866404877,0.058491234127776,-0.0986957056479007,0.0127181755374727,1.37892200208534,1.47823492526943,0.204755892255892,-0.273441946194798,4.21579452248277,3.23444578865713,0.938760497581013,0.867333399225177,0.525673400673401,0.270501585286423,0.271640867030158,2.95964330098222
"abcb14-1","WW",217,"Low light acclimating",-0.0388473725126399,1.12938696797847,1.0005071919255,0.301410479658154,0.301410479658154,0.432571206934658,0.207179158576107,0.969198891823596,0.838038164547092,1.2155264777017,1.32128920910592,0.1875,-0.607523143239957,3.90828352123527,3.7560861084773,0.785487906149297,0.753737245731944,0.770833333333333,0.137139737969938,-0.850774874795912,0.884453279060742,3,4,0.997012865484892,0.0116406507251295,0.997069069839594,0.850515149470781,0.89983364897301,0.0890852319662612,0.13936455030751,0.0774425221201211,0.0287291500626277,-0.101628371654095,-0.201347085904974,1.21873694516766,1.31936777581792,0.175715488215488,-0.51219538230866,4.05667085625019,3.74772193684457,0.784004828964567,0.761605758061378,0.661195286195286,0.0966056147953775,-1.81369136905162,0.755261903795935
"abcb14-1","WW",217,"Recovery acclimating",-0.0388473725126399,1.12938696797847,1.11248132864726,0.608536033848658,0.608536033848658,0.567382380395784,0.448122655163489,0.838038164547092,0.879191817999966,1.4113977055439,1.49135937235391,0.1875,-0.491438550442538,3.56676450588019,2.81834133035968,0.813564951750616,0.752921607122534,0.541666666666667,0.242548689088185,-0.324701689909245,2.48806116290266,4,6,0.990132716772442,0.0273141906328508,0.850515149470781,0.917893901102366,1.1127818394044,0.230313132883875,0.0969061211353582,0.113371851117075,0.0286401312138588,-0.110088587590093,-0.0216748081485164,1.40559924833893,1.47660461401123,0.185395622895623,-0.309773524815876,2.8731337165408,2.55062441526506,0.843434166534319,0.789484069577915,0.564393939393939,0.256658269361171,-0.542458049219407,2.22165653789714
"abcb14-1","WW",217,"Recovery acclimated",-0.0388473725126399,1.12938696797847,1.12391975423579,0.505682720100464,0.505682720100464,0.463408230854311,0.481241887342193,0.879191817999966,0.921466307246118,1.37901888091095,1.43828663609169,0.145833333333333,-0.268640295072376,2.52746266341341,2.07414577521954,0.868820627560644,0.774909176036056,0.520833333333333,0.305858360786217,0.891340671724878,3.92507328777311,4,6,0.990132716772442,0.0273141906328508,0.917893901102366,0.917668121850819,1.1127818394044,0.230313132883875,0.0969061211353582,0.113371851117075,0.0286401312138588,-0.110088587590093,0,1.38934314222754,1.45876576930818,0.19023569023569,-0.28809871666736,2.87313371654079,2.45912284905648,0.83801546449719,0.779715862725373,0.559553872053872,0.278333077509687,-0.542458049219397,2.40313978514806
"mex1-1","WW",219,"Control",-0.0411285216896077,1.12351373617435,1.14298590658351,0.177522092394657,NA,0.177522092394657,0.457959077931306,NA,0.882975825309604,1.43259643626444,1.63610461344007,0.25,0.62952893100209,9.55903156592795,3.3521677565362,0.853375376902585,0.800138872524074,0.729166666666667,-0.0442691350995174,-1.73692491946329,0.895790685496762,-0.75,2,0.956794392645582,0.0625749930886915,NA,0.900605694093281,1.14298590658351,0.103088979897217,0.296024511026696,-0.0340085090842377,0.0799438538697605,-0.148386124145346,NA,1.44098927268902,1.62168525629571,0.277356902356902,0.189158752477389,10.6214509861115,2.94545121743231,0.850187807323117,0.813946572439091,0.869318181818182,-0.175024804862019,-3.86252285863332,0.297893864138903
"mex1-1","WW",219,"High CO2 acclimating",-0.0411285216896077,1.12351373617435,0.88434925726351,-0.0465547613393797,-0.0465547613393797,0.259539377609703,0.227053251289272,0.882975825309604,0.576881686360521,1.07040902318786,1.17851429562486,0.25,0.430999423728208,5.64743580261473,1.86176308461589,0.698289491339164,0.576881686360521,1,-0.498796556918673,0.0822728109691145,0,2,3,0.979656259280009,0.0268344295326074,0.900605694093281,0.679384962589076,0.91542301169254,0.11274755177591,0.151340700634671,-0.073888825437516,0.0627712613809003,-0.0846647969821595,0.0621475088580604,1.07483107941562,1.17150929069835,0.257996632996633,0.286555502965361,5.61025079183588,1.5753874691175,0.697195249035919,0.615455602767198,0.903198653198653,-0.20298376324652,-1.28915529246175,0.178419016481463
"mex1-1","WW",219,"Low light acclimating",-0.0411285216896077,1.12351373617435,0.698732345841879,0.317085243320286,0.317085243320286,0.273018299758933,-0.00457792747513963,0.576881686360521,0.620948629921874,0.787217495430371,0.905536200353403,0.0416666666666667,-0.225976122163953,-2.27272269522191,4.98267881917576,0.610247196253388,0.566156334353943,0.791666666666667,-0.353355134672372,-4.11952757833767,0.531050839750937,3,4,0.907038475464509,0.0289677078281942,0.679384962589076,0.607696738334933,0.553109636852862,-0.00227152158571473,0.0322148326056106,0.0702143746818276,0.0403304739203215,0.164238720028883,-0.291245417978036,0.786694700179167,0.885864617727044,0.0208333333333333,-0.343512063251982,-0.705437634002536,4.11264791138313,0.608610245274532,0.566486687351205,0.743476430976431,-0.213303052362346,-2.0989468436665,0.663117350275091
"mex1-1","WW",219,"Recovery acclimating",-0.0411285216896077,1.12351373617435,1.07667924864196,0.393411539965829,0.393411539965829,0.456795822647053,0.536102293166648,0.620948629921874,0.55756434724065,1.39325718352701,1.56542669043169,0.333333333333333,0.877236075504192,7.28895760774982,1.05115983987104,0.760101313756897,0.55756434724065,1,-0.711726919637211,1.38322333525678,0,4,6,0.978843742701497,0.0487996429821363,0.607696738334933,0.696474040706179,1.16330910281973,0.284526457802944,0.154479108101915,-0.124270359102177,0.0717276801924159,-0.124890994087033,0.177570143248471,1.39359874024355,1.51785794633144,0.306397306397306,0.594418616148265,5.93039873455289,0.909421121540509,0.760140999636351,0.672364730211297,0.941919191919192,-0.249585761720916,0.161644553221997,0.038715959660893
"mex1-1","WW",219,"Recovery acclimated",-0.0411285216896077,1.12351373617435,NA,0.794263107253726,0.794263107253726,NA,NA,0.55756434724065,NA,1.51781392117752,1.60726759473023,0.25,0.120539887954617,5.92302752038132,1.46326212104845,NA,NA,NA,NA,NA,NA,4,6,0.978843742701497,0.0487996429821363,0.696474040706179,0.69832372969835,1.16330910281973,0.284526457802944,0.154479108101915,-0.124270359102177,0.0717276801924159,-0.124890994087033,0,1.5267763476799,1.64404581291635,0.291877104377104,0.416848472899794,5.93039873455289,1.21701622839937,0.804533535448468,0.683140347278491,0.956439393939394,-0.427155904969388,0.161644553221992,0.0192512762616694
