"idGenotype","idWatering","idPot","idPeriod","diel_trend","diel_trend_baseline","E_diel_obs","A_rapid_op_obs","A_rapid_op_transition_obs","A_rapid_op_stable_obs","A_rapid_clo_obs","E_EON_before_obs","E_EON_obs","E_day_mean_obs","E_day_max_obs","t_day_max_obs","sigma_day_obs","Delta_day_obs","Sigma_preclo_obs","E_night_mean_obs","E_night_min_obs","t_night_min_obs","sigma_night_obs","Delta_night_obs","Sigma_preop_obs","t1_fit","t2_fit","adjR2","RMSE","E_EON_before_mod","E_EON_mod","E_mean","A_SQW","A1","phi1","A2","phi2","acclim_slope","E_day_mean_mod","E_day_max_mod","t_day_max_mod","sigma_day_mod","Delta_day_mod","Sigma_preclo_mod","E_night_mean_mod","E_night_min_mod","t_night_min_mod","sigma_night_mod","Delta_night_mod","Sigma_preop_mod"
"abcb14-1","WW",217,"Control",-0.0425881414607962,1.2500556599757,1.28242838373968,0.665669015607907,NA,0.665669015607907,0.631270169683403,NA,1.00659548851359,1.66815888028969,1.81785353528499,0.229166666666667,-0.4680621190331,4.6670799824586,4.58109495071327,0.896697887189671,0.797942851630106,0.5625,0.396273223190656,-0.646148517169835,4.03873658047046,-0.75,2,0.979444158584893,0.0550991178198227,NA,1.03137153666502,1.28242838373968,0.296385835985473,0.176835875359354,0.0938257364121895,0.0529890658300072,-0.124105300485684,NA,1.67266304892948,1.79244621818135,0.204755892255892,-0.452730971028675,5.71613746099002,3.97053211171167,0.895654989311785,0.801054711620827,0.574074074074074,0.444551620733422,-1.22175110086752,3.87742230778513
"abcb14-1","WW",217,"High CO2",-0.0425881414607962,1.2500556599757,1.26188221546826,0.443845016134057,0.443845016134057,0.405233763950588,0.432362976536226,1.00659548851359,1.04520674069705,1.51222287170138,1.62876884317313,0.229166666666667,-0.3061624297463,5.83777940459565,3.55915325395335,1.01154155923514,0.871374697191314,0.520833333333333,0.362779916881545,2.30043630056921,5.898759601138,2,3,0.992064760444572,0.0220118953186865,1.03137153666502,1.07320352351147,1.26188221546826,0.19073350251386,0.116064355545661,0.0903603250850235,0.0631081024411215,-0.101417827371963,NA,1.51596822759178,1.62483228188891,0.204755892255892,-0.300290815531448,4.77491317435988,3.50391903167272,1.01158613609161,0.942134066576636,0.535353535353535,0.271797930555538,0.146233772807546,2.87633429185304
"abcb14-1","WW",217,"Low light",-0.0425881414607962,1.2500556599757,1.08070233128076,0.336834793310174,0.336834793310174,0.468312123763398,0.23101105437814,1.04520674069705,0.913729410243831,1.32482383683492,1.44100526550458,0.1875,-0.653586919036098,4.29282009417976,4.06847002163534,0.836580825726595,0.793796475035824,0.708333333333333,0.158349904666865,-1.69389733784257,1.31117555794577,3,4,0.991745695228655,0.0221980040924748,1.07320352351147,0.976715478738788,1.08070233128076,0.14953483701245,0.170717975871585,0.0717452816709045,0.0466745432518231,-0.052981320061977,NA,1.32854506409204,1.4475890413123,0.175715488215488,-0.372853329130689,4.69173487625456,4.18256078141148,0.834429530341943,0.806323500197813,0.743476430976431,0.329099579185406,-2.65321177901578,1.10161739869277
"abcb14-1","WW",217,"Recovery 1",-0.0425881414607962,1.2500556599757,1.2439847289483,0.726071168885424,0.726071168885424,0.691929662129173,0.493616158700652,0.913729410243831,0.947870917000082,1.60264834868729,1.70280199641021,0.1875,-0.578537807893757,4.38288995660748,3.43832734943938,0.885321109209313,0.84309176536338,0.666666666666667,0.16466614856467,-0.997857058916773,1.62669532059582,4,5,0.996299904636074,0.0211077998933461,0.976715478738788,1.00267562765472,1.2439847289483,0.280355127768268,0.148414239653996,0.0842616580010773,0.0395339183719321,-0.0906589886115004,NA,1.60618270059851,1.708532939836,0.19023569023569,-0.357898561369632,4.47320926609106,3.50945096428607,0.883993587885846,0.830943871583784,0.578914141414141,0.334927850788351,-1.60768675284383,2.1621374839799
"abcb14-1","WW",217,"Recovery 2",-0.0425881414607962,1.2500556599757,1.23303006141944,0.577785439366269,0.577785439366269,0.531308740962036,0.538248820996459,0.947870917000082,0.994347615404315,1.52907024458753,1.59903699745769,0.145833333333333,-0.293117634472595,3.18124748794656,2.43186758501343,0.936989878251353,0.84695533551844,0.520833333333333,0.307601279761827,0.705819000526973,3.75683919416458,5,6,0.998618115917039,0.0105742945068189,1.00267562765472,1.00615045936289,1.23303006141944,0.254685320933154,0.0895675752583887,0.110561997277231,0.0314842857163932,-0.0968155873497933,NA,1.5312729555476,1.60181875799236,0.185395622895623,-0.265033404730749,2.79887573411656,2.48547286579177,0.936625024790703,0.885005563051966,0.54503367003367,0.249037561021926,-0.412456917035186,2.13155054475761
"mex1-1","WW",219,"Control",-0.0442441697168287,1.24317274075817,1.26528093671868,0.227860404035348,NA,0.227860404035348,0.518012335330928,NA,0.950917975370534,1.60529055405874,1.83760382819721,0.25,0.739741182755117,10.7690047034879,3.7719922477099,0.925271319378621,0.862125708647153,0.729166666666667,-0.1342067174426,-2.49697506438156,0.96130098805778,-0.75,2,0.959433207383947,0.0710187705586181,NA,0.977927762780266,1.26528093671868,0.12353298366047,0.344689726155326,-0.0372619373375686,0.0877044490737185,-0.148663135440568,NA,1.61486428891595,1.82052973431304,0.28219696969697,0.248922740829505,12.1104220422705,3.25064141792815,0.921404852225361,0.873363942464461,0.864478114478115,-0.233088575531749,-4.6996564920836,0.370910543842014
"mex1-1","WW",219,"High CO2",-0.0442441697168287,1.24317274075817,0.963032778444653,-0.0420029159436831,-0.0420029159436831,0.288290004507997,0.265808355908942,0.950917975370534,0.620625054918854,1.17501557688129,1.29322483399634,0.25,0.497667585547494,6.34468284361511,2.00966198665642,0.751049980008018,0.620625054918854,1,-0.544585808710739,-0.00210635630432385,0,2,3,0.979066799710028,0.0312794245640058,0.977927762780266,0.716419053731649,0.963032778444653,0.112500760948928,0.169260280845694,-0.0734590116843921,0.0626180280083576,-0.0968254789785911,NA,1.17993155147107,1.28714777182423,0.2628367003367,0.256093253112024,6.23583276380718,1.74840860449242,0.749789497316833,0.661059647853519,0.908038720538721,-0.287899341239362,-1.48925439456541,0.142415513752983
"mex1-1","WW",219,"Low light",-0.0442441697168287,1.24317274075817,0.751977495182223,0.348959399350932,0.348959399350932,0.296168500684687,0.000205180927061788,0.620625054918854,0.673415953585099,0.855477278367368,0.979626849926086,0.0416666666666667,-0.239940182650438,-2.44604910855243,5.23267281929658,0.648477711997078,0.598898572850992,0.791666666666667,-0.377722397713302,-4.98675885293516,0.743285600323995,3,4,0.853682383250015,0.0425820632522793,0.716419053731649,0.730024604289591,0.751977495182223,0.0756749019208294,0.0482270488019187,0.059281336254199,0.0436713132745768,0.0776669288316682,NA,0.855052481854655,0.904738203491084,0.0789141414141414,-0.0958246755867838,-0.592832173403006,2.04264904961004,0.646325375570456,0.592741158410787,0.772516835016835,0.0745331883728629,-2.75352005602471,1.09031900669654
"mex1-1","WW",219,"Recovery 1",-0.0442441697168287,1.24317274075817,1.20137979091629,0.47070695407679,0.47070695407679,0.545303626896832,0.590501266229792,0.673415953585099,0.598819280765056,1.57811807037951,1.78007003678709,0.3125,0.974938010752153,8.65798261811627,1.36916443421874,0.824641511453071,0.598819280765056,1,-0.880612502579021,0.641180964029383,0,4,5,0.993432644201755,0.0310648127781092,0.730024604289591,0.689275980629615,1.20137979091629,0.256093007311711,0.245493077601861,-0.120194540992434,0.109183991025393,-0.175728366945036,NA,1.58501317330966,1.79728682500677,0.325757575757576,0.679509143781876,8.77431991975852,1.5128560196507,0.824046213217229,0.686938375824844,0.985479797979798,-0.621787980477845,-0.594157708487981,0.00102969308479535
"mex1-1","WW",219,"Recovery 2",-0.0442441697168287,1.24317274075817,NA,0.886088483256144,0.886088483256144,NA,NA,0.598819280765056,NA,1.67859990546323,1.78204497303539,0.25,0.135555829945998,6.96449767035458,1.75873021706442,NA,NA,NA,NA,NA,NA,5,6,NA,NA,0.689275980629615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
